accountNumber,ds,category,amount
300000147,2025-07,visa_iqama_costs,1000.0
300000147,2025-07,vat,2367.98
300000147,2025-08,salaries_wages,8488.48
300000147,2025-08,cogs_suppliers,12826.77
300000147,2025-08,rent_utilities,1890.16
300000147,2025-08,professional_services,588.83
300000147,2025-08,licenses_fees,1537.64
300000147,2025-08,visa_iqama_costs,1000.0
300000147,2025-08,vat,2552.89
300000147,2025-09,salaries_wages,8715.93
300000147,2025-09,cogs_suppliers,11494.4
300000147,2025-09,rent_utilities,2002.52
300000147,2025-09,professional_services,590.69
300000147,2025-09,licenses_fees,1537.64
300000147,2025-09,visa_iqama_costs,1000.0
300000147,2025-09,vat,2544.82
300000147,2025-10,salaries_wages,8881.7
300000147,2025-10,cogs_suppliers,12612.45
300000147,2025-10,rent_utilities,2001.77
300000147,2025-10,professional_services,617.45
300000147,2025-10,licenses_fees,1537.64
300000147,2025-10,visa_iqama_costs,1000.0
300000147,2025-10,vat,2509.2
300000147,2025-11,salaries_wages,8718.77
300000147,2025-11,cogs_suppliers,11938.61
300000147,2025-11,rent_utilities,1984.72
300000147,2025-11,professional_services,577.68
300000147,2025-11,licenses_fees,1537.64
300000147,2025-11,visa_iqama_costs,1000.0
300000147,2025-11,vat,2514.9
300000147,2025-12,salaries_wages,8128.52
300000147,2025-12,cogs_suppliers,12645.35
300000147,2025-12,rent_utilities,1862.89
300000147,2025-12,professional_services,606.17
300000147,2025-12,licenses_fees,1537.64
300000147,2025-12,visa_iqama_costs,1000.0
300000147,2025-12,vat,2439.29
300000147,2026-01,salaries_wages,8438.26
300000147,2026-01,cogs_suppliers,10211.81
300000147,2026-01,rent_utilities,1972.29
300000147,2026-01,professional_services,610.35
300000147,2026-01,licenses_fees,1537.64
300000147,2026-01,visa_iqama_costs,1000.0
300000147,2026-01,vat,2362.24
300000147,2026-02,salaries_wages,8420.92
300000147,2026-02,cogs_suppliers,12580.3
300000147,2026-02,rent_utilities,1833.11
300000147,2026-02,professional_services,588.31
300000147,2026-02,licenses_fees,1537.64
300000147,2026-02,visa_iqama_costs,1000.0
300000147,2026-02,vat,2556.61
300000147,2026-03,salaries_wages,8529.05
300000147,2026-03,cogs_suppliers,12374.12
300000147,2026-03,rent_utilities,1976.59
300000147,2026-03,professional_services,628.01
300000147,2026-03,licenses_fees,1537.64
300000147,2026-03,visa_iqama_costs,1000.0
300000147,2026-03,vat,2400.92
300000147,2026-04,salaries_wages,8360.85
300000147,2026-04,cogs_suppliers,12241.75
300000147,2026-04,rent_utilities,1928.59
300000147,2026-04,professional_services,586.01
300000147,2026-04,licenses_fees,1537.64
300000147,2026-04,visa_iqama_costs,1000.0
300000147,2026-04,vat,2277.07
300000147,2026-05,salaries_wages,8429.55
300000147,2026-05,cogs_suppliers,11346.93
300000147,2026-05,rent_utilities,1790.37
300000147,2026-05,professional_services,611.71
300000147,2026-05,licenses_fees,1537.64
300000147,2026-05,visa_iqama_costs,1000.0
300000147,2026-05,vat,2489.23
300000147,2026-06,salaries_wages,8622.04
300000147,2026-06,cogs_suppliers,12356.31
300000147,2026-06,rent_utilities,1999.2
300000147,2026-06,professional_services,614.22
300000147,2026-06,licenses_fees,1537.64
300000147,2026-06,visa_iqama_costs,1000.0
300000147,2026-06,vat,2371.54
300000148,2024-07,salaries_wages,42125.8
300000148,2024-07,cogs_suppliers,84288.22
300000148,2024-07,rent_utilities,11023.68
300000148,2024-07,professional_services,2659.94
300000148,2024-07,licenses_fees,2587.32
300000148,2024-07,visa_iqama_costs,4000.0
300000148,2024-07,vat,15797.72
300000148,2024-07,loan_installments,6511.47
300000148,2024-08,salaries_wages,42305.2
300000148,2024-08,cogs_suppliers,85271.93
300000148,2024-08,rent_utilities,10376.02
300000148,2024-08,professional_services,2583.55
300000148,2024-08,licenses_fees,2587.32
300000148,2024-08,visa_iqama_costs,4000.0
300000148,2024-08,vat,15581.0
300000148,2024-08,loan_installments,6511.47
300000148,2024-09,salaries_wages,41431.66
300000148,2024-09,cogs_suppliers,80433.38
300000148,2024-09,rent_utilities,11321.76
300000148,2024-09,professional_services,2539.59
300000148,2024-09,licenses_fees,2587.32
300000148,2024-09,visa_iqama_costs,4000.0
300000148,2024-09,vat,14839.26
300000148,2024-09,loan_installments,6511.47
300000148,2024-10,salaries_wages,41354.82
300000148,2024-10,cogs_suppliers,83794.11
300000148,2024-10,rent_utilities,10312.43
300000148,2024-10,professional_services,2667.65
300000148,2024-10,licenses_fees,2587.32
300000148,2024-10,visa_iqama_costs,4000.0
300000148,2024-10,vat,14327.92
300000148,2024-10,loan_installments,6511.47
300000148,2024-11,salaries_wages,41164.81
300000148,2024-11,cogs_suppliers,88976.51
300000148,2024-11,rent_utilities,10844.49
300000148,2024-11,professional_services,2437.39
300000148,2024-11,licenses_fees,2587.32
300000148,2024-11,visa_iqama_costs,4000.0
300000148,2024-11,vat,18484.8
300000148,2024-11,loan_installments,6511.47
300000148,2024-12,salaries_wages,41137.62
300000148,2024-12,cogs_suppliers,87535.43
300000148,2024-12,rent_utilities,10382.32
300000148,2024-12,professional_services,2504.62
300000148,2024-12,licenses_fees,2587.32
300000148,2024-12,visa_iqama_costs,4000.0
300000148,2024-12,vat,15865.13
300000148,2024-12,loan_installments,6511.47
300000148,2025-01,salaries_wages,41456.75
300000148,2025-01,cogs_suppliers,81767.86
300000148,2025-01,rent_utilities,11800.19
300000148,2025-01,professional_services,2757.97
300000148,2025-01,licenses_fees,2587.32
300000148,2025-01,visa_iqama_costs,4000.0
300000148,2025-01,vat,19240.41
300000148,2025-01,loan_installments,6511.47
300000148,2025-02,salaries_wages,42324.73
300000148,2025-02,cogs_suppliers,92868.19
300000148,2025-02,rent_utilities,10688.13
300000148,2025-02,professional_services,2645.1
300000148,2025-02,licenses_fees,2587.32
300000148,2025-02,visa_iqama_costs,4000.0
300000148,2025-02,vat,17375.76
300000148,2025-02,loan_installments,6511.47
300000148,2025-03,salaries_wages,41722.38
300000148,2025-03,cogs_suppliers,88891.27
300000148,2025-03,rent_utilities,10897.53
300000148,2025-03,professional_services,2561.27
300000148,2025-03,licenses_fees,2587.32
300000148,2025-03,visa_iqama_costs,4000.0
300000148,2025-03,vat,19889.01
300000148,2025-03,loan_installments,6511.47
300000148,2025-04,salaries_wages,41507.01
300000148,2025-04,cogs_suppliers,89388.25
300000148,2025-04,rent_utilities,11222.86
300000148,2025-04,professional_services,2599.36
300000148,2025-04,licenses_fees,2587.32
300000148,2025-04,visa_iqama_costs,4000.0
300000148,2025-04,vat,18020.15
300000148,2025-04,loan_installments,6511.47
300000148,2025-05,salaries_wages,40856.95
300000148,2025-05,cogs_suppliers,86043.96
300000148,2025-05,rent_utilities,10854.43
300000148,2025-05,professional_services,2478.7
300000148,2025-05,licenses_fees,2587.32
300000148,2025-05,visa_iqama_costs,4000.0
300000148,2025-05,vat,18687.78
300000148,2025-05,loan_installments,6511.47
300000148,2025-06,salaries_wages,42190.02
300000148,2025-06,cogs_suppliers,95905.07
300000148,2025-06,rent_utilities,10467.71
300000148,2025-06,professional_services,2465.95
300000148,2025-06,licenses_fees,2587.32
300000148,2025-06,visa_iqama_costs,4000.0
300000148,2025-06,vat,19070.85
300000148,2025-06,loan_installments,6511.47
300000148,2025-07,salaries_wages,41079.62
300000148,2025-07,cogs_suppliers,96716.48
300000148,2025-07,rent_utilities,11042.41
300000148,2025-07,professional_services,2618.23
300000148,2025-07,licenses_fees,2587.32
300000148,2025-07,visa_iqama_costs,4000.0
300000148,2025-07,vat,19635.12
300000148,2025-07,loan_installments,6511.47
300000148,2025-08,salaries_wages,40908.12
300000148,2025-08,cogs_suppliers,93458.97
300000148,2025-08,rent_utilities,11472.69
300000148,2025-08,professional_services,2414.68
300000148,2025-08,licenses_fees,2587.32
300000148,2025-08,visa_iqama_costs,4000.0
300000148,2025-08,vat,17404.86
300000148,2025-08,loan_installments,6511.47
300000148,2025-09,salaries_wages,39617.25
300000148,2025-09,cogs_suppliers,94946.04
300000148,2025-09,rent_utilities,11025.03
300000148,2025-09,professional_services,2354.44
300000148,2025-09,licenses_fees,2587.32
300000148,2025-09,visa_iqama_costs,4000.0
300000148,2025-09,vat,19701.94
300000148,2025-09,loan_installments,6511.47
300000148,2025-10,salaries_wages,40809.44
300000148,2025-10,cogs_suppliers,98753.45
300000148,2025-10,rent_utilities,10353.88
300000148,2025-10,professional_services,2632.4
300000148,2025-10,licenses_fees,2587.32
300000148,2025-10,visa_iqama_costs,4000.0
300000148,2025-10,vat,18747.47
300000148,2025-10,loan_installments,6511.47
300000148,2025-11,salaries_wages,42298.47
300000148,2025-11,cogs_suppliers,94421.18
300000148,2025-11,rent_utilities,10240.64
300000148,2025-11,professional_services,2503.85
300000148,2025-11,licenses_fees,2587.32
300000148,2025-11,visa_iqama_costs,4000.0
300000148,2025-11,vat,19894.21
300000148,2025-11,loan_installments,6511.47
300000148,2025-12,salaries_wages,42711.23
300000148,2025-12,cogs_suppliers,96608.02
300000148,2025-12,rent_utilities,10649.03
300000148,2025-12,professional_services,2639.97
300000148,2025-12,licenses_fees,2587.32
300000148,2025-12,visa_iqama_costs,4000.0
300000148,2025-12,vat,21567.26
300000148,2025-12,loan_installments,6511.47
300000148,2026-01,salaries_wages,40851.53
300000148,2026-01,cogs_suppliers,102340.92
300000148,2026-01,rent_utilities,10723.75
300000148,2026-01,professional_services,2623.46
300000148,2026-01,licenses_fees,2587.32
300000148,2026-01,visa_iqama_costs,4000.0
300000148,2026-01,vat,21187.35
300000148,2026-01,loan_installments,6511.47
300000148,2026-02,salaries_wages,42471.05
300000148,2026-02,cogs_suppliers,92160.06
300000148,2026-02,rent_utilities,10426.45
300000148,2026-02,professional_services,2586.87
300000148,2026-02,licenses_fees,2587.32
300000148,2026-02,visa_iqama_costs,4000.0
300000148,2026-02,vat,20532.81
300000148,2026-02,loan_installments,6511.47
300000148,2026-03,salaries_wages,42426.66
300000148,2026-03,cogs_suppliers,100649.87
300000148,2026-03,rent_utilities,10705.61
300000148,2026-03,professional_services,2514.34
300000148,2026-03,licenses_fees,2587.32
300000148,2026-03,visa_iqama_costs,4000.0
300000148,2026-03,vat,20845.33
300000148,2026-03,loan_installments,6511.47
300000148,2026-04,salaries_wages,40693.9
300000148,2026-04,cogs_suppliers,100273.91
300000148,2026-04,rent_utilities,10527.6
300000148,2026-04,professional_services,2720.44
300000148,2026-04,licenses_fees,2587.32
300000148,2026-04,visa_iqama_costs,4000.0
300000148,2026-04,vat,21272.64
300000148,2026-04,loan_installments,6511.47
300000148,2026-05,salaries_wages,42056.48
300000148,2026-05,cogs_suppliers,106298.14
300000148,2026-05,rent_utilities,10060.21
300000148,2026-05,professional_services,2691.1
300000148,2026-05,licenses_fees,2587.32
300000148,2026-05,visa_iqama_costs,4000.0
300000148,2026-05,vat,22303.55
300000148,2026-05,loan_installments,6511.47
300000148,2026-06,salaries_wages,42081.15
300000148,2026-06,cogs_suppliers,121664.56
300000148,2026-06,rent_utilities,10930.08
300000148,2026-06,professional_services,2682.48
300000148,2026-06,licenses_fees,2587.32
300000148,2026-06,visa_iqama_costs,4000.0
300000148,2026-06,vat,21378.4
300000148,2026-06,loan_installments,6511.47
300000149,2024-07,salaries_wages,59195.29
300000149,2024-07,cogs_suppliers,101227.2
300000149,2024-07,rent_utilities,11190.88
300000149,2024-07,professional_services,3757.11
300000149,2024-07,licenses_fees,1998.03
300000149,2024-07,visa_iqama_costs,5000.0
300000149,2024-07,vat,22180.02
300000149,2024-08,salaries_wages,57710.62
300000149,2024-08,cogs_suppliers,94824.94
300000149,2024-08,rent_utilities,10656.81
300000149,2024-08,professional_services,3583.07
300000149,2024-08,licenses_fees,1998.03
300000149,2024-08,visa_iqama_costs,5000.0
300000149,2024-08,vat,24762.05
300000149,2024-09,salaries_wages,59691.97
300000149,2024-09,cogs_suppliers,106494.86
300000149,2024-09,rent_utilities,10643.95
300000149,2024-09,professional_services,3326.23
300000149,2024-09,licenses_fees,1998.03
300000149,2024-09,visa_iqama_costs,5000.0
300000149,2024-09,vat,22653.07
300000149,2024-10,salaries_wages,57394.48
300000149,2024-10,cogs_suppliers,101265.52
300000149,2024-10,rent_utilities,10794.81
300000149,2024-10,professional_services,3345.41
300000149,2024-10,licenses_fees,1998.03
300000149,2024-10,visa_iqama_costs,5000.0
300000149,2024-10,vat,24793.1
300000149,2024-11,salaries_wages,58105.74
300000149,2024-11,cogs_suppliers,95671.36
300000149,2024-11,rent_utilities,10574.84
300000149,2024-11,professional_services,3380.48
300000149,2024-11,licenses_fees,1998.03
300000149,2024-11,visa_iqama_costs,5000.0
300000149,2024-11,vat,23404.96
300000149,2024-12,salaries_wages,58605.69
300000149,2024-12,cogs_suppliers,91246.78
300000149,2024-12,rent_utilities,10399.23
300000149,2024-12,professional_services,3565.94
300000149,2024-12,licenses_fees,1998.03
300000149,2024-12,visa_iqama_costs,5000.0
300000149,2024-12,vat,23844.76
300000149,2025-01,salaries_wages,61410.05
300000149,2025-01,cogs_suppliers,104012.24
300000149,2025-01,rent_utilities,11077.41
300000149,2025-01,professional_services,3546.84
300000149,2025-01,licenses_fees,1998.03
300000149,2025-01,visa_iqama_costs,5000.0
300000149,2025-01,vat,23583.04
300000149,2025-02,salaries_wages,59236.47
300000149,2025-02,cogs_suppliers,103906.71
300000149,2025-02,rent_utilities,10772.56
300000149,2025-02,professional_services,3341.8
300000149,2025-02,licenses_fees,1998.03
300000149,2025-02,visa_iqama_costs,5000.0
300000149,2025-02,vat,24678.32
300000149,2025-03,salaries_wages,60892.62
300000149,2025-03,cogs_suppliers,102880.03
300000149,2025-03,rent_utilities,11180.0
300000149,2025-03,professional_services,3396.95
300000149,2025-03,licenses_fees,1998.03
300000149,2025-03,visa_iqama_costs,5000.0
300000149,2025-03,vat,25229.43
300000149,2025-04,salaries_wages,61461.56
300000149,2025-04,cogs_suppliers,94481.31
300000149,2025-04,rent_utilities,10207.79
300000149,2025-04,professional_services,3553.19
300000149,2025-04,licenses_fees,1998.03
300000149,2025-04,visa_iqama_costs,5000.0
300000149,2025-04,vat,27379.15
300000149,2025-05,salaries_wages,58788.03
300000149,2025-05,cogs_suppliers,107201.83
300000149,2025-05,rent_utilities,9859.61
300000149,2025-05,professional_services,3438.57
300000149,2025-05,licenses_fees,1998.03
300000149,2025-05,visa_iqama_costs,5000.0
300000149,2025-05,vat,24415.98
300000149,2025-06,salaries_wages,59230.76
300000149,2025-06,cogs_suppliers,92338.13
300000149,2025-06,rent_utilities,10321.08
300000149,2025-06,professional_services,3574.65
300000149,2025-06,licenses_fees,1998.03
300000149,2025-06,visa_iqama_costs,5000.0
300000149,2025-06,vat,25852.96
300000149,2025-07,salaries_wages,58873.86
300000149,2025-07,cogs_suppliers,109006.09
300000149,2025-07,rent_utilities,10970.88
300000149,2025-07,professional_services,3454.49
300000149,2025-07,licenses_fees,1998.03
300000149,2025-07,visa_iqama_costs,5000.0
300000149,2025-07,vat,23547.99
300000149,2025-08,salaries_wages,60068.75
300000149,2025-08,cogs_suppliers,95241.09
300000149,2025-08,rent_utilities,11044.91
300000149,2025-08,professional_services,3443.31
300000149,2025-08,licenses_fees,1998.03
300000149,2025-08,visa_iqama_costs,5000.0
300000149,2025-08,vat,23619.39
300000149,2025-09,salaries_wages,59673.54
300000149,2025-09,cogs_suppliers,99800.65
300000149,2025-09,rent_utilities,11149.06
300000149,2025-09,professional_services,3445.98
300000149,2025-09,licenses_fees,1998.03
300000149,2025-09,visa_iqama_costs,5000.0
300000149,2025-09,vat,23434.88
300000149,2025-10,salaries_wages,59166.24
300000149,2025-10,cogs_suppliers,99000.53
300000149,2025-10,rent_utilities,11385.59
300000149,2025-10,professional_services,3488.19
300000149,2025-10,licenses_fees,1998.03
300000149,2025-10,visa_iqama_costs,5000.0
300000149,2025-10,vat,23412.16
300000149,2025-11,salaries_wages,58470.57
300000149,2025-11,cogs_suppliers,106109.9
300000149,2025-11,rent_utilities,10506.89
300000149,2025-11,professional_services,3470.54
300000149,2025-11,licenses_fees,1998.03
300000149,2025-11,visa_iqama_costs,5000.0
300000149,2025-11,vat,25281.4
300000149,2025-12,salaries_wages,61472.61
300000149,2025-12,cogs_suppliers,100385.5
300000149,2025-12,rent_utilities,11235.01
300000149,2025-12,professional_services,3527.12
300000149,2025-12,licenses_fees,1998.03
300000149,2025-12,visa_iqama_costs,5000.0
300000149,2025-12,vat,24934.51
300000149,2026-01,salaries_wages,62124.6
300000149,2026-01,cogs_suppliers,108678.19
300000149,2026-01,rent_utilities,10586.54
300000149,2026-01,professional_services,3763.45
300000149,2026-01,licenses_fees,1998.03
300000149,2026-01,visa_iqama_costs,5000.0
300000149,2026-01,vat,28061.36
300000149,2026-02,salaries_wages,60913.42
300000149,2026-02,cogs_suppliers,106905.74
300000149,2026-02,rent_utilities,10662.73
300000149,2026-02,professional_services,3405.03
300000149,2026-02,licenses_fees,1998.03
300000149,2026-02,visa_iqama_costs,5000.0
300000149,2026-02,vat,29346.39
300000149,2026-03,salaries_wages,59771.19
300000149,2026-03,cogs_suppliers,104933.45
300000149,2026-03,rent_utilities,10379.34
300000149,2026-03,professional_services,3508.86
300000149,2026-03,licenses_fees,1998.03
300000149,2026-03,visa_iqama_costs,5000.0
300000149,2026-03,vat,27421.2
300000149,2026-04,salaries_wages,58751.23
300000149,2026-04,cogs_suppliers,115247.35
300000149,2026-04,rent_utilities,11018.78
300000149,2026-04,professional_services,3288.17
300000149,2026-04,licenses_fees,1998.03
300000149,2026-04,visa_iqama_costs,5000.0
300000149,2026-04,vat,27512.64
300000149,2026-05,salaries_wages,60108.33
300000149,2026-05,cogs_suppliers,102945.76
300000149,2026-05,rent_utilities,10960.27
300000149,2026-05,professional_services,3558.77
300000149,2026-05,licenses_fees,1998.03
300000149,2026-05,visa_iqama_costs,5000.0
300000149,2026-05,vat,25906.25
300000149,2026-06,salaries_wages,60938.31
300000149,2026-06,cogs_suppliers,105483.79
300000149,2026-06,rent_utilities,10484.17
300000149,2026-06,professional_services,3542.59
300000149,2026-06,licenses_fees,1998.03
300000149,2026-06,visa_iqama_costs,5000.0
300000149,2026-06,vat,27171.1
300000150,2024-07,salaries_wages,74562.43
300000150,2024-07,cogs_suppliers,442195.44
300000150,2024-07,rent_utilities,98673.1
300000150,2024-07,professional_services,19388.52
300000150,2024-07,licenses_fees,3312.5
300000150,2024-07,visa_iqama_costs,9000.0
300000150,2024-07,vat,111858.07
300000150,2024-08,salaries_wages,74782.01
300000150,2024-08,cogs_suppliers,482321.92
300000150,2024-08,rent_utilities,104607.93
300000150,2024-08,professional_services,16832.99
300000150,2024-08,licenses_fees,3312.5
300000150,2024-08,visa_iqama_costs,9000.0
300000150,2024-08,vat,114192.61
300000150,2024-09,salaries_wages,74757.19
300000150,2024-09,cogs_suppliers,420233.36
300000150,2024-09,rent_utilities,100744.05
300000150,2024-09,professional_services,16815.36
300000150,2024-09,licenses_fees,3312.5
300000150,2024-09,visa_iqama_costs,9000.0
300000150,2024-09,vat,116546.02
300000150,2024-10,salaries_wages,73424.59
300000150,2024-10,cogs_suppliers,475987.25
300000150,2024-10,rent_utilities,97904.28
300000150,2024-10,professional_services,18629.54
300000150,2024-10,licenses_fees,3312.5
300000150,2024-10,visa_iqama_costs,9000.0
300000150,2024-10,vat,122054.38
300000150,2024-11,salaries_wages,75076.66
300000150,2024-11,cogs_suppliers,457902.54
300000150,2024-11,rent_utilities,99653.9
300000150,2024-11,professional_services,17936.88
300000150,2024-11,licenses_fees,3312.5
300000150,2024-11,visa_iqama_costs,9000.0
300000150,2024-11,vat,109984.14
300000150,2024-12,salaries_wages,76426.56
300000150,2024-12,cogs_suppliers,477624.28
300000150,2024-12,rent_utilities,97005.06
300000150,2024-12,professional_services,17341.97
300000150,2024-12,licenses_fees,3312.5
300000150,2024-12,visa_iqama_costs,9000.0
300000150,2024-12,vat,121170.59
300000150,2025-01,salaries_wages,74404.54
300000150,2025-01,cogs_suppliers,492486.5
300000150,2025-01,rent_utilities,94621.0
300000150,2025-01,professional_services,19277.54
300000150,2025-01,licenses_fees,3312.5
300000150,2025-01,visa_iqama_costs,9000.0
300000150,2025-01,vat,125559.82
300000150,2025-02,salaries_wages,74699.64
300000150,2025-02,cogs_suppliers,527248.76
300000150,2025-02,rent_utilities,97458.54
300000150,2025-02,professional_services,17268.59
300000150,2025-02,licenses_fees,3312.5
300000150,2025-02,visa_iqama_costs,9000.0
300000150,2025-02,vat,129959.02
300000150,2025-03,salaries_wages,71682.49
300000150,2025-03,cogs_suppliers,491845.95
300000150,2025-03,rent_utilities,98463.41
300000150,2025-03,professional_services,17483.16
300000150,2025-03,licenses_fees,3312.5
300000150,2025-03,visa_iqama_costs,9000.0
300000150,2025-03,vat,120688.65
300000150,2025-04,salaries_wages,73398.17
300000150,2025-04,cogs_suppliers,500483.85
300000150,2025-04,rent_utilities,100848.26
300000150,2025-04,professional_services,17886.26
300000150,2025-04,licenses_fees,3312.5
300000150,2025-04,visa_iqama_costs,9000.0
300000150,2025-04,vat,123101.32
300000150,2025-05,salaries_wages,73638.79
300000150,2025-05,cogs_suppliers,539939.79
300000150,2025-05,rent_utilities,99842.15
300000150,2025-05,professional_services,16125.35
300000150,2025-05,licenses_fees,3312.5
300000150,2025-05,visa_iqama_costs,9000.0
300000150,2025-05,vat,128007.25
300000150,2025-06,salaries_wages,77160.95
300000150,2025-06,cogs_suppliers,555842.75
300000150,2025-06,rent_utilities,94049.97
300000150,2025-06,professional_services,16729.87
300000150,2025-06,licenses_fees,3312.5
300000150,2025-06,visa_iqama_costs,9000.0
300000150,2025-06,vat,133653.25
300000150,2025-07,salaries_wages,74431.11
300000150,2025-07,cogs_suppliers,527924.85
300000150,2025-07,rent_utilities,98162.53
300000150,2025-07,professional_services,17072.79
300000150,2025-07,licenses_fees,3312.5
300000150,2025-07,visa_iqama_costs,9000.0
300000150,2025-07,vat,126223.89
300000150,2025-08,salaries_wages,72034.51
300000150,2025-08,cogs_suppliers,493386.28
300000150,2025-08,rent_utilities,92071.35
300000150,2025-08,professional_services,17246.15
300000150,2025-08,licenses_fees,3312.5
300000150,2025-08,visa_iqama_costs,9000.0
300000150,2025-08,vat,118568.67
300000150,2025-09,salaries_wages,75378.93
300000150,2025-09,cogs_suppliers,576008.72
300000150,2025-09,rent_utilities,103024.28
300000150,2025-09,professional_services,17970.69
300000150,2025-09,licenses_fees,3312.5
300000150,2025-09,visa_iqama_costs,9000.0
300000150,2025-09,vat,124223.68
300000150,2025-10,salaries_wages,71974.97
300000150,2025-10,cogs_suppliers,592219.22
300000150,2025-10,rent_utilities,95827.69
300000150,2025-10,professional_services,17277.99
300000150,2025-10,licenses_fees,3312.5
300000150,2025-10,visa_iqama_costs,9000.0
300000150,2025-10,vat,123641.24
300000150,2025-11,salaries_wages,75059.8
300000150,2025-11,cogs_suppliers,533907.17
300000150,2025-11,rent_utilities,99697.47
300000150,2025-11,professional_services,18082.55
300000150,2025-11,licenses_fees,3312.5
300000150,2025-11,visa_iqama_costs,9000.0
300000150,2025-11,vat,139254.16
300000150,2025-12,salaries_wages,73858.21
300000150,2025-12,cogs_suppliers,594263.12
300000150,2025-12,rent_utilities,99504.58
300000150,2025-12,professional_services,16996.83
300000150,2025-12,licenses_fees,3312.5
300000150,2025-12,visa_iqama_costs,9000.0
300000150,2025-12,vat,131840.56
300000150,2026-01,salaries_wages,72730.16
300000150,2026-01,cogs_suppliers,564762.06
300000150,2026-01,rent_utilities,99937.8
300000150,2026-01,professional_services,17884.79
300000150,2026-01,licenses_fees,3312.5
300000150,2026-01,visa_iqama_costs,9000.0
300000150,2026-01,vat,123518.29
300000150,2026-02,salaries_wages,75248.73
300000150,2026-02,cogs_suppliers,542451.7
300000150,2026-02,rent_utilities,97212.09
300000150,2026-02,professional_services,17092.55
300000150,2026-02,licenses_fees,3312.5
300000150,2026-02,visa_iqama_costs,9000.0
300000150,2026-02,vat,147969.4
300000150,2026-03,salaries_wages,75012.2
300000150,2026-03,cogs_suppliers,578596.09
300000150,2026-03,rent_utilities,96939.69
300000150,2026-03,professional_services,16714.83
300000150,2026-03,licenses_fees,3312.5
300000150,2026-03,visa_iqama_costs,9000.0
300000150,2026-03,vat,132509.28
300000150,2026-04,salaries_wages,72041.68
300000150,2026-04,cogs_suppliers,559644.34
300000150,2026-04,rent_utilities,96977.76
300000150,2026-04,professional_services,19390.91
300000150,2026-04,licenses_fees,3312.5
300000150,2026-04,visa_iqama_costs,9000.0
300000150,2026-04,vat,130506.01
300000150,2026-05,salaries_wages,72362.11
300000150,2026-05,cogs_suppliers,601865.17
300000150,2026-05,rent_utilities,92654.82
300000150,2026-05,professional_services,18070.27
300000150,2026-05,licenses_fees,3312.5
300000150,2026-05,visa_iqama_costs,9000.0
300000150,2026-05,vat,140448.27
300000150,2026-06,salaries_wages,74142.61
300000150,2026-06,cogs_suppliers,600841.51
300000150,2026-06,rent_utilities,111299.3
300000150,2026-06,professional_services,17181.92
300000150,2026-06,licenses_fees,3312.5
300000150,2026-06,visa_iqama_costs,9000.0
300000150,2026-06,vat,136413.19
300000151,2024-07,salaries_wages,1822672.1
300000151,2024-07,cogs_suppliers,3826227.52
300000151,2024-07,rent_utilities,729785.06
300000151,2024-07,professional_services,215233.35
300000151,2024-07,licenses_fees,3050.29
300000151,2024-07,visa_iqama_costs,201000.0
300000151,2024-07,vat,1009690.98
300000151,2024-07,loan_installments,388692.68
300000151,2024-08,salaries_wages,1774453.13
300000151,2024-08,cogs_suppliers,4220877.54
300000151,2024-08,rent_utilities,717441.26
300000151,2024-08,professional_services,216836.14
300000151,2024-08,licenses_fees,3050.29
300000151,2024-08,visa_iqama_costs,201000.0
300000151,2024-08,vat,1017041.99
300000151,2024-08,loan_installments,388692.68
300000151,2024-09,salaries_wages,1766993.82
300000151,2024-09,cogs_suppliers,4363692.57
300000151,2024-09,rent_utilities,737477.21
300000151,2024-09,professional_services,220669.14
300000151,2024-09,licenses_fees,3050.29
300000151,2024-09,visa_iqama_costs,201000.0
300000151,2024-09,vat,1132238.67
300000151,2024-09,loan_installments,388692.68
300000151,2024-10,salaries_wages,1823184.07
300000151,2024-10,cogs_suppliers,3864400.08
300000151,2024-10,rent_utilities,655423.08
300000151,2024-10,professional_services,195122.21
300000151,2024-10,licenses_fees,3050.29
300000151,2024-10,visa_iqama_costs,201000.0
300000151,2024-10,vat,1071845.37
300000151,2024-10,loan_installments,388692.68
300000151,2024-11,salaries_wages,1738667.08
300000151,2024-11,cogs_suppliers,4123216.64
300000151,2024-11,rent_utilities,704697.75
300000151,2024-11,professional_services,210621.08
300000151,2024-11,licenses_fees,3050.29
300000151,2024-11,visa_iqama_costs,201000.0
300000151,2024-11,vat,1065890.52
300000151,2024-11,loan_installments,388692.68
300000151,2024-12,salaries_wages,1791591.33
300000151,2024-12,cogs_suppliers,4422312.32
300000151,2024-12,rent_utilities,730028.8
300000151,2024-12,professional_services,196260.81
300000151,2024-12,licenses_fees,3050.29
300000151,2024-12,visa_iqama_costs,201000.0
300000151,2024-12,vat,1014165.65
300000151,2024-12,loan_installments,388692.68
300000151,2025-01,salaries_wages,1842219.98
300000151,2025-01,cogs_suppliers,4032098.52
300000151,2025-01,rent_utilities,670281.31
300000151,2025-01,professional_services,209594.98
300000151,2025-01,licenses_fees,3050.29
300000151,2025-01,visa_iqama_costs,201000.0
300000151,2025-01,vat,1019199.05
300000151,2025-01,loan_installments,388692.68
300000151,2025-02,salaries_wages,1783184.0
300000151,2025-02,cogs_suppliers,3916375.78
300000151,2025-02,rent_utilities,684735.33
300000151,2025-02,professional_services,197516.95
300000151,2025-02,licenses_fees,3050.29
300000151,2025-02,visa_iqama_costs,201000.0
300000151,2025-02,vat,1066519.21
300000151,2025-02,loan_installments,388692.68
