accountNumber,ds,predicted_amount,lower_bound,upper_bound,method
100000138,2026-08,3213.558157281581,2940.225598184778,3486.3811763540793,prophet
100000138,2026-09,3227.9729836459132,2946.7711567545384,3481.089129926531,prophet
100000138,2026-10,3241.9228156113963,2987.191974490905,3519.932803923552,prophet
100000138,2026-11,3256.3376419757287,2971.0347175247766,3517.6027248694727,prophet
100000138,2026-12,3270.2874739412123,2990.925358981527,3545.3465676675596,prophet
100000138,2027-01,3284.7023003055447,3018.5965426270973,3564.2391244111377,prophet
100000139,2026-08,4530.103984389196,4221.228682946477,4838.402743777794,prophet
100000139,2026-09,4528.59914254949,4210.827981127014,4814.62660477656,prophet
100000139,2026-10,4527.142843994936,4239.286666103094,4841.30006005961,prophet
100000139,2026-11,4525.63800215523,4203.22014886256,4820.871184456458,prophet
100000139,2026-12,4524.181703600676,4208.508706689168,4835.030788612018,prophet
100000139,2027-01,4522.6768617609705,4221.990692782419,4838.542657048779,prophet
100000140,2026-08,7850.2625748833725,7512.962111403533,8186.9341325370115,prophet
100000140,2026-09,7851.105074944751,7504.093175132456,8163.457475090232,prophet
100000140,2026-10,7851.920397584795,7537.57477132443,8194.992351664645,prophet
100000140,2026-11,7852.762897646174,7500.688164153904,8175.1708714024435,prophet
100000140,2026-12,7853.578220286217,7508.839637688935,8193.01289570793,prophet
100000140,2027-01,7854.420720347596,7526.041937836287,8199.374162861332,prophet
100000141,2026-08,9829.382589938808,9402.69753361972,10255.271000707495,prophet
100000141,2026-09,9819.690631267087,9380.715800618458,10214.812632336623,prophet
100000141,2026-10,9810.311316423487,9412.66200141583,10244.29187631787,prophet
100000141,2026-11,9800.619357751766,9355.222181866511,10208.457505867962,prophet
100000141,2026-12,9791.240042908166,9355.168856546652,10220.657873451542,prophet
100000141,2027-01,9781.548084236445,9366.181740992692,10217.884351338433,prophet
100000142,2026-08,12287.26817563383,11169.400785643367,13403.044112484611,prophet
100000142,2026-09,12247.867271852354,11097.782756077278,13283.027898381517,prophet
100000142,2026-10,12209.737364967052,11167.931862262098,13346.69637916445,prophet
100000142,2026-11,12170.336461185574,11003.35448132737,13238.72955206788,prophet
100000142,2026-12,12132.206554300274,10989.841152528592,13257.365844220516,prophet
100000142,2027-01,12092.805650518796,11004.723527612516,13235.838594921997,prophet
100000143,2026-08,9487.823280564911,8597.755827427203,10376.230061172992,prophet
100000143,2026-09,9502.568565029405,8586.869625400983,10326.799253813202,prophet
100000143,2026-10,9516.838195156335,8687.341697237249,10422.129817822042,prophet
100000143,2026-11,9531.58347962083,8602.506260249002,10382.344487184608,prophet
100000143,2026-12,9545.853109747759,8636.181872377309,10441.586471997989,prophet
100000143,2027-01,9560.598394212253,8694.107386921001,10470.829649964702,prophet
100000144,2026-08,820.4946704053393,501.93424669012404,1138.4612416070102,prophet
100000144,2026-09,818.2514847784518,490.5196801291293,1113.250321650782,prophet
100000144,2026-10,816.0806599782379,519.1999486825262,1140.0924800927598,prophet
100000144,2026-11,813.8374743513502,481.3259741981274,1118.333639075828,prophet
100000144,2026-12,811.6666495511365,486.07896521964705,1132.2392880145592,prophet
100000144,2027-01,809.423463924249,499.285641396209,1135.214767559114,prophet
100000145,2026-08,8450.027610837205,7762.455766660962,9136.31711090705,prophet
100000145,2026-09,8437.360178515475,7729.990458653171,9074.075305784103,prophet
100000145,2026-10,8425.101373042833,7784.321248681793,9124.43639184608,prophet
100000145,2026-11,8412.433940721105,7694.73810800524,9069.645565374063,prophet
100000145,2026-12,8400.175135248463,7697.448457605511,9092.108104103982,prophet
100000145,2027-01,8387.507702926732,7718.132866881812,9090.670199018965,prophet
100000146,2026-08,11592.683454597012,11210.97351901807,11973.681753636338,prophet
100000146,2026-09,11579.525629488839,11186.825956064613,11933.00305361168,prophet
100000146,2026-10,11566.792250351898,11211.059561062617,11955.03392134355,prophet
100000146,2026-11,11553.634425243725,11155.206528209512,11918.491631207558,prophet
100000146,2026-12,11540.901046106783,11150.772139198947,11925.023988419447,prophet
100000146,2027-01,11527.743220998611,11156.127423191698,11918.115724175732,prophet
100000147,2026-08,6040.4827432244865,5400.182292602319,6679.589559857358,prophet
100000147,2026-09,6027.666963146333,5368.932202384955,6620.609062416208,prophet
100000147,2026-10,6015.264595328765,5418.539955069701,6666.5222418503035,prophet
100000147,2026-11,6002.448815250612,5334.106929700821,6614.480358346316,prophet
100000147,2026-12,5990.046447433044,5335.62137008232,6634.391461423999,prophet
100000147,2027-01,5977.230667354891,5353.859535770731,6632.065005566265,prophet
100000148,2026-08,4221.403582823968,3874.9074649201525,4567.2537708535565,prophet
100000148,2026-09,4224.937844283932,3868.4660730488354,4545.806175035261,prophet
100000148,2026-10,4228.358097309703,3905.442862111029,4580.783662270877,prophet
100000148,2026-11,4231.892358769668,3870.221738173976,4563.090870506295,prophet
100000148,2026-12,4235.31261179544,3881.1729948237607,4583.997412665066,prophet
100000148,2027-01,4238.846873255404,3901.511974231837,4593.2079636013705,prophet
100000149,2026-08,4988.476171045954,4703.871440480851,5272.550348032479,prophet
100000149,2026-09,4987.626259213693,4694.827732995725,5251.180855936807,prophet
100000149,2026-10,4986.803763892149,4721.5678813712375,5276.278818555317,prophet
100000149,2026-11,4985.953852059886,4688.885095971421,5257.99344472654,prophet
100000149,2026-12,4985.131356738342,4694.248417989192,5271.533831205199,prophet
100000149,2027-01,4984.28144490608,4707.2015547140145,5275.346296262775,prophet
100000150,2026-08,4160.860982346705,3788.753456594483,4532.274832117551,prophet
100000150,2026-09,4166.405522515846,3783.5849801993704,4510.990965632031,prophet
100000150,2026-10,4171.771206550498,3824.987550681024,4550.2464472717475,prophet
100000150,2026-11,4177.31574671964,3788.9120480234405,4532.994923132862,prophet
100000150,2026-12,4182.681430754293,3802.365474636771,4557.139475759335,prophet
100000150,2027-01,4188.225970923434,3825.9568779220203,4568.779758732742,prophet
100000151,2026-08,2923.2749944924476,2578.5350392410774,3267.3722938328647,prophet
100000151,2026-09,2919.727706414614,2565.0626586480967,3238.9697656174026,prophet
100000151,2026-10,2916.2948469844523,2595.0162586633173,3266.93419763325,prophet
100000151,2026-11,2912.7475589066185,2552.9100141054014,3242.2674427899565,prophet
100000151,2026-12,2909.314699476457,2556.9699815072527,3256.232239604406,prophet
100000151,2027-01,2905.767411398623,2570.1422377370995,3258.3324812730702,prophet
100000152,2026-08,5213.855524758845,4594.040345238882,5832.514871636135,prophet
100000152,2026-09,5213.713354681488,4576.051915224632,5787.683982678205,prophet
100000152,2026-10,5213.575770735661,4635.941509632969,5843.995644224261,prophet
100000152,2026-11,5213.433600658304,4566.466000029271,5805.881451959391,prophet
100000152,2026-12,5213.296016712476,4579.816375310395,5837.03818281712,prophet
100000152,2027-01,5213.15384663512,4609.738109756933,5847.02724876934,prophet
100000153,2026-08,3697.099999978339,3131.3233664156533,4261.821926218338,prophet
100000153,2026-09,3670.2927290628327,3088.227337550752,4194.222997650269,prophet
100000153,2026-10,3644.3502088220202,3117.077650245091,4219.808748205264,prophet
100000153,2026-11,3617.5429379065135,3026.988600265215,4158.340856265368,prophet
100000153,2026-12,3591.600417665701,3013.34308450098,4160.950841779053,prophet
100000153,2027-01,3564.793146750195,3013.9754180305736,4143.41211366302,prophet
100000154,2026-08,7969.571328514554,7459.92680068268,8478.265788868952,prophet
100000154,2026-09,7977.095406949332,7452.7781680330145,8449.045250654217,prophet
100000154,2026-10,7984.376773176536,7509.416234801906,8502.742639439122,prophet
100000154,2026-11,7991.900851611313,7459.936871222571,8479.044862526805,prophet
100000154,2026-12,7999.182217838517,7478.295237809176,8512.045980416171,prophet
100000154,2027-01,8006.706296273294,7510.5365719435085,8527.919029669163,prophet
100000155,2026-08,1661.6141869361888,1168.4689697647852,2153.8400948862222,prophet
100000155,2026-09,1656.6690995325755,1149.3261906741816,2113.3399682773975,prophet
100000155,2026-10,1651.8835310774662,1192.299439761724,2153.4677438654353,prophet
100000155,2026-11,1646.9384436738528,1132.196360468842,2118.31158371639,prophet
100000155,2026-12,1642.1528752187432,1138.129157371447,2138.413088037891,prophet
100000155,2027-01,1637.20778781513,1157.1011198017243,2141.5467169263397,prophet
100000156,2026-08,26684.694488290035,25152.86901732134,28213.664057382557,prophet
100000156,2026-09,26681.486455313243,25105.558219799786,28100.012908718832,prophet
100000156,2026-10,26678.381907271185,25250.80460555063,28236.419329566597,prophet
100000156,2026-11,26675.17387429439,25076.256921808952,28139.36785961965,prophet
100000156,2026-12,26672.06932625233,25106.459301636132,28213.58019467748,prophet
100000156,2027-01,26668.861293275535,25177.546059770557,28235.448507527555,prophet
100000157,2026-08,11035.49097200881,10307.56527166176,11762.059662826112,prophet
100000157,2026-09,11034.947603092747,10286.064735509324,11709.033859713129,prophet
100000157,2026-10,11034.421762206235,10356.035178791299,11774.80401977815,prophet
100000157,2026-11,11033.878393290172,10274.073225844237,11729.666386244695,prophet
100000157,2026-12,11033.35255240366,10289.369833516386,11765.877124705064,prophet
100000157,2027-01,11032.809183487596,10324.13038713248,11777.257005931293,prophet
100000158,2026-08,4513.7963092945065,4090.522633802544,4936.280186464917,prophet
100000158,2026-09,4510.171918331709,4074.708854768814,4902.1365510288415,prophet
100000158,2026-10,4506.664443206423,4112.195307006091,4937.177698605243,prophet
100000158,2026-11,4503.040052243627,4061.213897461763,4907.621003718301,prophet
100000158,2026-12,4499.53257711834,4066.937592816009,4925.502571070017,prophet
100000158,2027-01,4495.908186155543,4083.848215174465,4928.769105397074,prophet
100000159,2026-08,9827.130609093601,9163.064789753247,10489.956429596852,prophet
100000159,2026-09,9818.827135900292,9135.633616945443,10433.769677599976,prophet
100000159,2026-10,9810.791516680962,9191.914806422948,10486.21084624324,prophet
100000159,2026-11,9802.488043487656,9109.296712751697,10437.220621766453,prophet
100000159,2026-12,9794.452424268326,9115.781823970803,10462.77593786617,prophet
100000159,2027-01,9786.148951075016,9139.703412925819,10465.231174829523,prophet
100000160,2026-08,5525.123905782316,4863.700921148939,6185.313881647895,prophet
100000160,2026-09,5524.027115369896,4843.561707021116,6136.52947378049,prophet
100000160,2026-10,5522.965705293362,4906.556033183381,6195.7073539468465,prophet
100000160,2026-11,5521.868914880942,4831.479480261549,6154.090454038672,prophet
100000160,2026-12,5520.807504804407,4844.793913982873,6186.408434483582,prophet
100000160,2027-01,5519.710714391987,4875.775479153505,6196.1470755742475,prophet
100000161,2026-08,9702.100002017773,8623.302582684739,10778.886326823782,prophet
100000161,2026-09,9728.328433990648,8618.472228032728,10727.334997346552,prophet
100000161,2026-10,9753.710787512788,8748.331153960504,10850.969097907899,prophet
100000161,2026-11,9779.939219485665,8653.896241777398,10811.108157924566,prophet
100000161,2026-12,9805.321573007803,8702.727075067793,10890.934132190972,prophet
100000161,2027-01,9831.55000498068,8781.276343943557,10934.833887653363,prophet
100000162,2026-08,5350.393416675732,4350.482864237099,6348.4399601906,prophet
100000162,2026-09,5330.146503289435,4301.44844229777,6256.100977593984,prophet
100000162,2026-10,5310.552716141407,4378.69133571338,6327.574334452158,prophet
100000162,2026-11,5290.305802755111,4246.605033011975,6246.070879173474,prophet
100000162,2026-12,5270.712015607081,4248.744013903799,6276.938597861471,prophet
100000162,2027-01,5250.465102220786,4276.991764005418,6273.0722310463825,prophet
100000163,2026-08,4616.996445365408,4087.7720065381477,5145.2343164527465,prophet
100000163,2026-09,4620.784839380405,4076.3239827756797,5110.866411573536,prophet
100000163,2026-10,4624.451027136853,4131.243093946809,5162.731868172447,prophet
100000163,2026-11,4628.2394211518495,4075.838047266048,5134.098902210698,prophet
100000163,2026-12,4631.905608908298,4091.00679354914,5164.472956834818,prophet
100000163,2027-01,4635.694002923293,4120.462048219709,5176.931087637094,prophet
100000164,2026-08,7053.549572343008,6857.784946624758,7248.910124828944,prophet
100000164,2026-09,7049.216480789242,6847.476592862161,7230.401739477694,prophet
100000164,2026-10,7045.0231663823715,6862.412722108473,7243.602194525088,prophet
100000164,2026-11,7040.690074828605,6837.009077876798,7225.966162815513,prophet
100000164,2026-12,7036.496760421735,6834.89900665997,7232.731134459065,prophet
100000164,2027-01,7032.16366886797,6841.009226298143,7231.41974329403,prophet
100000165,2026-08,4217.118369948003,3826.499752745099,4607.00879886821,prophet
100000165,2026-09,4241.19724074548,3839.3326516224056,4602.924629896785,prophet
100000165,2026-10,4264.499373775295,3900.46439497204,4661.802456778798,prophet
100000165,2026-11,4288.57824457277,3880.852685341055,4661.951226340643,prophet
100000165,2026-12,4311.880377602585,3912.6450796075756,4704.966574821536,prophet
100000165,2027-01,4335.9592484000605,3955.668622268623,4735.444182868828,prophet
100000166,2026-08,6475.002497297939,5955.912428871246,6993.12429498521,prophet
100000166,2026-09,6471.6657287640455,5937.628361208959,6952.360424508817,prophet
100000166,2026-10,6468.436597924795,5984.672166037882,6996.406648832462,prophet
100000166,2026-11,6465.0998293909015,5923.264154552886,6961.268005968605,prophet
100000166,2026-12,6461.870698551651,5931.34254119326,6984.257851853903,prophet
100000166,2027-01,6458.5339300177575,5953.186472569455,6989.390175975768,prophet
100000167,2026-08,26707.39362341309,25657.366976417965,27755.39990198206,prophet
100000167,2026-09,26683.797068346812,25603.2598100688,27655.94191221718,prophet
100000167,2026-10,26660.961692476223,25682.270979397472,27728.567292560176,prophet
100000167,2026-11,26637.36513740995,25541.309749825607,27638.89969521875,prophet
100000167,2026-12,26614.52976153936,25541.04244263166,27672.34853690203,prophet
100000167,2027-01,26590.933206473088,25571.093611889322,27660.53569935357,prophet
100000168,2026-08,33980.12280874905,33148.85897459618,34809.67051140408,prophet
100000168,2026-09,34002.917736250114,33146.107070974685,34772.40487856722,prophet
100000168,2026-10,34024.97734350921,33247.893303638586,34867.765275754144,prophet
100000168,2026-11,34047.77227101027,33183.35808734327,34834.16490971292,prophet
100000168,2026-12,34069.83187826936,33212.295687097525,34903.309115036915,prophet
100000168,2027-01,34092.62680577042,33282.4590616545,34938.690103763794,prophet
100000169,2026-08,4253.7330312425065,4004.1646731083506,4502.83545799806,prophet
100000169,2026-09,4247.015403524601,3990.258869350914,4478.122605091124,prophet
100000169,2026-10,4240.5144734750165,4007.9291920823193,4494.35011259638,prophet
100000169,2026-11,4233.796845757112,3973.284326191467,4472.341833986893,prophet
100000169,2026-12,4227.295915707527,3972.237024554375,4478.4618468732415,prophet
100000169,2027-01,4220.578287989622,3977.6294291710524,4475.792393657984,prophet
100000170,2026-08,-641.8889509691447,-1250.0278061050071,-34.88377354570841,prophet
100000170,2026-09,-641.1248832342826,-1266.7721071889882,-77.96561629059578,prophet
100000170,2026-10,-640.3854628457065,-1207.1372705596343,-21.839773110203772,prophet
100000170,2026-11,-639.6213951108443,-1274.3931662655782,-58.331521199159894,prophet
100000170,2026-12,-638.8819747222681,-1260.4360205841049,-26.901751167751172,prophet
100000170,2027-01,-638.1179069874061,-1230.1778250449931,-16.175148661011846,prophet
100000171,2026-08,25993.27268507284,25457.162979427012,26528.382986315748,prophet
100000171,2026-09,25969.026478906944,25417.482122214395,26465.484060456485,prophet
100000171,2026-10,25945.562408423822,25445.9377844434,26490.846334450598,prophet
100000171,2026-11,25921.31620225793,25361.727999619696,26433.756959922073,prophet
100000171,2026-12,25897.852131774805,25349.91619273274,26437.34827818061,prophet
100000171,2027-01,25873.605925608914,25351.67078760938,26421.884526772486,prophet
100000172,2026-08,11490.843933512606,11045.798366674442,11935.059852564646,prophet
100000172,2026-09,11508.277554902363,11050.419068130215,11920.406336455684,prophet
100000172,2026-10,11525.148801408579,11110.390916869774,11977.810229994868,prophet
100000172,2026-11,11542.582422798336,11078.046372494187,11967.979449525857,prophet
100000172,2026-12,11559.453669304552,11104.590754143741,12007.310551332315,prophet
100000172,2027-01,11576.887290694307,11143.608683123368,12032.03464294962,prophet
100000173,2026-08,2930.712471706122,2702.5074542980474,3158.492074763027,prophet
100000173,2026-09,2954.4610517633755,2719.68599230075,3165.787410935836,prophet
100000173,2026-10,2977.443548592976,2764.769082621584,3209.553745841754,prophet
100000173,2026-11,3001.1921286502297,2762.9930676876506,3219.3220249337737,prophet
100000173,2026-12,3024.1746254798304,2790.935539545443,3253.821124880459,prophet
100000173,2027-01,3047.923205537084,2825.7518360963195,3281.30815585047,prophet
100000174,2026-08,5024.690297801528,4547.432559322133,5501.058320165206,prophet
100000174,2026-09,5015.956389971477,4524.95825501394,5457.9147774202265,prophet
100000174,2026-10,5007.504221103684,4562.726334853693,5492.928958730373,prophet
100000174,2026-11,4998.770313273634,4500.610984397646,5454.957222251742,prophet
100000174,2026-12,4990.318144405843,4502.532885926537,5470.591255534697,prophet
100000174,2027-01,4981.584236575791,4516.945716138843,5469.674402326779,prophet
100000175,2026-08,8302.572442162891,7929.002368281608,8675.44583709559,prophet
100000175,2026-09,8293.096656576052,7908.770227858496,8639.03551156407,prophet
100000175,2026-10,8283.926541492014,7935.779327185859,8663.887967325256,prophet
100000175,2026-11,8274.450755905173,7884.514652436185,8631.525884029645,prophet
100000175,2026-12,8265.280640821135,7883.475786954358,8641.218922637727,prophet
100000175,2027-01,8255.804855234295,7892.120280129256,8637.846755397202,prophet
100000176,2026-08,17622.618198199983,16777.77338113345,18465.86393285859,prophet
100000176,2026-09,17635.726286728037,16766.450802965348,18418.000089619636,prophet
100000176,2026-10,17648.41153369067,16861.015317754598,18507.573612982236,prophet
100000176,2026-11,17661.51962221872,16779.343283448903,18468.3065153409,prophet
100000176,2026-12,17674.20486918135,16811.239562946474,18525.12403691695,prophet
100000176,2027-01,17687.312957709404,16865.55289091643,18550.66808038074,prophet
100000177,2026-08,10143.114740988292,9855.164724078506,10430.470301025456,prophet
100000177,2026-09,10158.117263359243,9861.32375503237,10424.663364216134,prophet
100000177,2026-10,10172.635833395647,9903.530100143458,10464.592321005308,prophet
100000177,2026-11,10187.638355766598,9888.216523019473,10460.056359782655,prophet
100000177,2026-12,10202.156925803,9905.157338865929,10490.866219728468,prophet
100000177,2027-01,10217.15944817395,9936.689963432484,10510.249779551072,prophet
100000178,2026-08,3111.03268826249,2820.3268385718616,3401.1966110759727,prophet
100000178,2026-09,3106.6594852901394,2807.5841893705688,3375.8639468345614,prophet
100000178,2026-10,3102.4273533814126,2831.5055654900484,3398.107934464431,prophet
100000178,2026-11,3098.0541504090615,2794.6170874063246,3375.925503198862,prophet
100000178,2026-12,3093.8220185003347,2796.7033679172437,3386.3641424671237,prophet
100000178,2027-01,3089.448815527984,2806.429109359691,3386.753280071042,prophet
100000179,2026-08,2092.7230101151754,1864.1218330471947,2320.898034366766,prophet
100000179,2026-09,2088.0153370544613,1852.8327126668878,2299.7085550111588,prophet
100000179,2026-10,2083.45952441506,1870.415859622695,2315.972660875464,prophet
100000179,2026-11,2078.7518513543455,1840.1392822277228,2297.2604174134035,prophet
100000179,2026-12,2074.1960387149443,1840.5520530841263,2304.241198750456,prophet
100000179,2027-01,2069.4883656542297,1846.9313094520708,2303.278469169111,prophet
100000180,2026-08,2695.291167259733,2488.956766493362,2901.2409242778044,prophet
100000180,2026-09,2697.029957758842,2484.7551715175373,2888.1033097754735,prophet
100000180,2026-10,2698.712658241852,2506.4203982886766,2908.5779754651257,prophet
100000180,2026-11,2700.4514487409615,2485.0808077093643,2897.676303031418,prophet
100000180,2026-12,2702.134149223971,2491.2481345685596,2909.7718862541456,prophet
100000180,2027-01,2703.8729397230804,2502.9939391053977,2914.890838976309,prophet
100000181,2026-08,22189.437247615333,21453.30320746725,22924.19892990994,prophet
100000181,2026-09,22202.716576304512,21445.388842895987,22884.403899860772,prophet
100000181,2026-10,22215.56753955211,21529.53114541194,22964.29836883514,prophet
100000181,2026-11,22228.84686824129,21460.47290681416,22932.48046659346,prophet
100000181,2026-12,22241.697831488884,21489.326696738324,22982.48401448126,prophet
100000181,2027-01,22254.977160178067,21538.308462203284,23007.8183556243,prophet
100000182,2026-08,33819.37321450471,33318.3596853517,34319.38792711884,prophet
100000182,2026-09,33821.04962857679,33305.32313848512,34284.79325319052,prophet
100000182,2026-10,33822.671964775574,33355.62738890956,34331.84541117749,prophet
100000182,2026-11,33824.348378847644,33301.76288439106,34300.964797337394,prophet
100000182,2026-12,33825.97071504643,33313.41149838937,34331.32758540028,prophet
100000182,2027-01,33827.64712911851,33342.379641643696,34337.43127166592,prophet
100000183,2026-08,4258.5956817708575,3876.40396446648,4640.074926254711,prophet
100000183,2026-09,4269.515462951976,3876.320412670828,4623.439250138482,prophet
100000183,2026-10,4280.082993127252,3923.901431649908,4668.815001485938,prophet
100000183,2026-11,4291.002774308369,3892.0732947823612,4656.32094467999,prophet
100000183,2026-12,4301.5703044836455,3910.9476654815912,4686.176181787325,prophet
100000183,2027-01,4312.490085664764,3940.4033662473994,4703.357013620077,prophet
100000184,2026-08,24731.6631032445,23703.044208589734,25758.363397693778,prophet
100000184,2026-09,24689.033718607236,23630.79601763021,25641.569451799136,prophet
100000184,2026-10,24647.779475409887,23689.16139222341,25693.995308109552,prophet
100000184,2026-11,24605.150090772626,23531.46117526696,25588.34818541519,prophet
100000184,2026-12,24563.895847575273,23512.609179139516,25599.044928621242,prophet
100000184,2027-01,24521.26646293801,23519.876428870168,25573.20392776023,prophet
100000185,2026-08,9995.604364679351,9636.581995730437,10353.954563799414,prophet
100000185,2026-09,9985.626769963894,9616.255251494658,10318.084823741907,prophet
100000185,2026-10,9975.971033142483,9641.376336793632,10341.122673855532,prophet
100000185,2026-11,9965.993438427025,9591.187338963358,10309.109510385464,prophet
100000185,2026-12,9956.337701605617,9589.457288712252,10317.716158029545,prophet
100000185,2027-01,9946.360106890159,9596.91786807035,10313.452028388429,prophet
100000186,2026-08,9179.478275491594,8916.933453128093,9441.532366014897,prophet
100000186,2026-09,9173.049595874032,8902.9402873199,9416.171364509511,prophet
100000186,2026-10,9166.828293018329,8922.14846299401,9433.859388547988,prophet
100000186,2026-11,9160.399613400768,8886.329528385539,9411.341850189445,prophet
100000186,2026-12,9154.178310545063,8885.869747733006,9418.421315974614,prophet
100000186,2027-01,9147.749630927503,8892.18592509212,9416.217907471299,prophet
100000187,2026-08,3679.3824402614787,3326.6427907168436,4031.464479489745,prophet
100000187,2026-09,3686.1063870281223,3323.2111479821983,4012.756316925418,prophet
100000187,2026-10,3692.613432286165,3363.8794891010707,4051.389163655125,prophet
100000187,2026-11,3699.3373790528085,3331.148927499001,4036.50347078876,prophet
100000187,2026-12,3705.844424310851,3345.3244323792014,4060.8134599207046,prophet
100000187,2027-01,3712.568371077495,3369.15627399319,4073.313569586849,prophet
100000188,2026-08,5930.557091892174,5548.498773087466,6311.903186600802,prophet
100000188,2026-09,5921.237998726631,5528.180187704897,6275.038254086662,prophet
100000188,2026-10,5912.219521469657,5556.1622801134545,6300.815848766408,prophet
100000188,2026-11,5902.900428304114,5504.110190319743,6268.091089981636,prophet
100000188,2026-12,5893.8819510471385,5503.395652250486,6278.353585814818,prophet
100000188,2027-01,5884.562857881597,5512.606008560589,6275.293360652733,prophet
100000189,2026-08,9225.09742858782,8734.449034583755,9714.830642227495,prophet
100000189,2026-09,9209.476441385805,8704.699898597439,9663.833329498668,prophet
100000189,2026-10,9194.359356996758,8737.101132006816,9693.401375201962,prophet
100000189,2026-11,9178.738369794743,8666.59141961161,9647.72106905078,prophet
100000189,2026-12,9163.621285405694,8662.160710355627,9657.384967598266,prophet
100000189,2027-01,9148.000298203679,8670.340400681074,9649.771218458432,prophet
100000190,2026-08,10859.645777438203,10431.801241103203,11286.692726747466,prophet
100000190,2026-09,10863.431217093745,10423.268957747243,11259.63118536071,prophet
100000190,2026-10,10867.094545792655,10468.367061355733,11302.260564518101,prophet
100000190,2026-11,10870.879985448197,10424.298165290145,11279.835360781191,prophet
100000190,2026-12,10874.543314147108,10437.260980830444,11305.090665984762,prophet
100000190,2027-01,10878.328753802647,10461.796540016392,11315.884498591166,prophet
100000191,2026-08,8128.509153834949,7603.749566710865,8652.29049654297,prophet
100000191,2026-09,8135.731013857444,7595.863552659517,8621.677967001984,prophet
100000191,2026-10,8142.719910653407,7653.672972635894,8676.459495061388,prophet
100000191,2026-11,8149.941770675904,7602.200783984231,8651.533521077177,prophet
100000191,2026-12,8156.930667471867,7620.595194669313,8685.00495932643,prophet
100000191,2027-01,8164.152527494363,7653.267373995005,8700.8234161365,prophet
100000192,2026-08,2502.5629810795685,2259.3213350035758,2745.351181906004,prophet
100000192,2026-09,2497.049574827256,2246.8049809822537,2722.300413169803,prophet
100000192,2026-10,2491.7140203895347,2265.0262474518017,2739.1181621613528,prophet
100000192,2026-11,2486.200614137222,2232.306408764596,2718.70328071655,prophet
100000192,2026-12,2480.8650596995003,2232.257645348738,2725.643167480319,prophet
100000192,2027-01,2475.3516534471883,2238.541216897942,2724.114543471616,prophet
100000193,2026-08,5012.643670141025,4748.42600459224,5276.36855219956,prophet
100000193,2026-09,5000.9092303799,4729.083668075276,5245.583826626986,prophet
100000193,2026-10,4989.553320933649,4743.31659380988,5258.29125290382,prophet
100000193,2026-11,4977.818881172525,4702.025090462044,5230.36976456868,prophet
100000193,2026-12,4966.462971726274,4696.421849929385,5232.356785311624,prophet
100000193,2027-01,4954.728531965149,4697.503816878753,5224.937073454062,prophet
100000194,2026-08,5958.157322338686,5565.153403460493,6350.4286125470835,prophet
100000194,2026-09,5969.16581171797,5564.847275646673,6333.102100901281,prophet
100000194,2026-10,5979.819188536633,5613.561252656,6379.548423281513,prophet
100000194,2026-11,5990.827677915918,5580.612485675867,6366.480697332897,prophet
100000194,2026-12,6001.4810547345805,5599.8077033686,6396.967430096823,prophet
100000194,2027-01,6012.489544113866,5629.876493369401,6414.4140953842225,prophet
100000195,2026-08,11935.125209474518,10829.90176655633,13038.288312432931,prophet
100000195,2026-09,11877.690583395934,10740.647623537858,12901.168690705776,prophet
100000195,2026-10,11822.108687190854,10792.101494036848,12946.245326165235,prophet
100000195,2026-11,11764.67406111227,10611.04811856969,12821.102456253733,prophet
100000195,2026-12,11709.09216490719,10579.488330233595,12821.297140944376,prophet
100000195,2027-01,11651.657538828607,10575.65602128437,12781.967757066037,prophet
100000196,2026-08,5008.959993674615,4728.450537595916,5288.936383681618,prophet
100000196,2026-09,5006.6830584771,4718.052524751656,5266.4099686147965,prophet
100000196,2026-10,5004.4795728020845,4743.040283277959,5289.728772085766,prophet
100000196,2026-11,5002.20263760457,4709.322085866104,5269.998819863826,prophet
100000196,2026-12,4999.9991519295545,4713.518814792205,5282.518554472794,prophet
100000196,2027-01,4997.722216732039,4724.974280359775,5284.308671803597,prophet
100000197,2026-08,5917.450326100282,5503.72261210858,6330.406601509881,prophet
100000197,2026-09,5916.321334521322,5490.681574807052,6299.448014755619,prophet
100000197,2026-10,5915.228762025553,5529.657045582913,6336.035538853402,prophet
100000197,2026-11,5914.099770446592,5482.249483793722,6309.560343793107,prophet
100000197,2026-12,5913.007197950824,5490.156684152903,6329.353684889038,prophet
100000197,2027-01,5911.878206371863,5509.094667319619,6334.99206455015,prophet
100000198,2026-08,14082.118025295953,13699.149831336677,14464.370834885212,prophet
100000198,2026-09,14081.076264231568,13687.075862779142,14435.714003016717,prophet
100000198,2026-10,14080.068108362808,13723.160031181198,14469.582516076112,prophet
100000198,2026-11,14079.026347298424,13679.25564769898,14445.075987782784,prophet
100000198,2026-12,14078.018191429665,13686.633255840978,14463.450191186166,prophet
100000198,2027-01,14076.97643036528,13704.178221910413,14468.597043303222,prophet
100000199,2026-08,10768.635102994382,10654.489924530588,10881.640682707415,prophet
100000199,2026-09,10757.52477212888,10638.951615061425,10862.667803156693,prophet
100000199,2026-10,10746.772839033232,10636.906775735095,10861.37712764236,prophet
100000199,2026-11,10735.66250816773,10616.007480262455,10845.028254367204,prophet
100000199,2026-12,10724.910575072083,10598.782281259197,10842.862395301827,prophet
100000199,2027-01,10713.80024420658,10600.306702342,10833.010149239934,prophet
