accountNumber,ds,category,amount
219924490,2016-10,shopping_retail,912.3499999999999
219924490,2016-10,subscriptions,27.8
219924490,2016-10,transportation_fuel,100.28999999999999
219924490,2016-11,entertainment,132.59
219924490,2016-11,shopping_retail,6.94
219924490,2016-11,subscriptions,27.8
219924490,2016-11,transportation_fuel,102.84
219924490,2016-12,entertainment,789.36
219924490,2016-12,healthcare,166.07
219924490,2016-12,shopping_retail,1281.0
219924490,2016-12,subscriptions,27.8
219924490,2016-12,transportation_fuel,115.03999999999999
220525572,2016-01,shopping_retail,2689.65
220525572,2016-02,dining_cafes,18.69
220525572,2016-02,shopping_retail,3581.05
220525572,2016-03,dining_cafes,7.27
220525572,2016-03,shopping_retail,720.29
220525572,2016-04,shopping_retail,1373.8200000000002
220525572,2016-05,shopping_retail,1085.17
220525572,2016-06,dining_cafes,128.0
220525572,2016-06,shopping_retail,1243.29
220525572,2016-07,dining_cafes,374.64
220525572,2016-07,shopping_retail,2563.58
220525572,2016-08,shopping_retail,1140.31
220525572,2016-08,subscriptions,6.07
220525572,2016-09,shopping_retail,453.48
220525572,2016-09,subscriptions,6.07
220525572,2016-10,dining_cafes,180.89
220525572,2016-10,entertainment,70.03
220525572,2016-10,shopping_retail,1973.71
220525572,2016-10,subscriptions,6.07
220525572,2016-11,dining_cafes,762.15
220525572,2016-11,shopping_retail,971.3000000000001
220525572,2016-11,subscriptions,6.07
220525572,2016-12,dining_cafes,32.19
220525572,2016-12,shopping_retail,377.68
220525572,2016-12,subscriptions,6.07
222122504,2016-01,subscriptions,3.37
222122504,2016-02,subscriptions,3.37
222122504,2016-03,subscriptions,3.37
222122504,2016-04,subscriptions,3.37
222122504,2016-05,subscriptions,3.37
222122504,2016-06,subscriptions,3.37
222122504,2016-07,subscriptions,17.57
222122504,2016-08,subscriptions,17.57
222122504,2016-09,subscriptions,17.57
222122504,2016-10,subscriptions,17.57
222122504,2016-11,subscriptions,17.57
222122504,2016-12,subscriptions,17.57
222329159,2016-01,shopping_retail,225.5
222329159,2016-02,shopping_retail,489.23
222329159,2016-03,shopping_retail,249.59
222329159,2016-04,shopping_retail,286.48
222329159,2016-05,shopping_retail,213.8
222329159,2016-06,shopping_retail,300.02
222329159,2016-07,shopping_retail,305.37
222329159,2016-08,shopping_retail,288.8
222329159,2016-08,transportation_fuel,66.49
222329159,2016-09,shopping_retail,493.49
222329159,2016-09,transportation_fuel,110.32
222329159,2016-10,shopping_retail,182.87
222329159,2016-10,subscriptions,21.97
222329159,2016-10,transportation_fuel,113.34
222329159,2016-11,entertainment,685.48
222329159,2016-11,shopping_retail,165.66
222329159,2016-11,subscriptions,21.97
222329159,2016-11,transportation_fuel,103.4
222329159,2016-12,shopping_retail,184.85000000000002
222329159,2016-12,subscriptions,21.97
222329159,2016-12,transportation_fuel,106.31
222396921,2016-01,dining_cafes,1422.21
222396921,2016-02,dining_cafes,673.14
222396921,2016-03,dining_cafes,346.32
222396921,2016-04,dining_cafes,1745.75
222396921,2016-05,dining_cafes,1590.84
222396921,2016-05,entertainment,5.38
222396921,2016-06,dining_cafes,1348.1399999999999
222396921,2016-07,dining_cafes,810.89
222396921,2016-07,entertainment,5.78
222396921,2016-08,dining_cafes,705.36
222396921,2016-09,dining_cafes,1165.52
222396921,2016-10,dining_cafes,1256.7399999999998
222396921,2016-11,dining_cafes,993.09
222396921,2016-11,entertainment,249.72
222396921,2016-12,dining_cafes,929.26
223406813,2016-02,entertainment,42.85
223406813,2016-03,entertainment,1675.95
223406813,2016-04,dining_cafes,10.28
223406813,2016-04,entertainment,517.33
223406813,2016-05,entertainment,1011.67
223406813,2016-09,shopping_retail,143.62
223406813,2016-11,entertainment,470.23
223406813,2016-11,shopping_retail,195.69
223406813,2016-12,entertainment,276.91
223406813,2016-12,subscriptions,7.83
224744545,2016-01,shopping_retail,13.18
224744545,2016-05,dining_cafes,191.54
224744545,2016-08,dining_cafes,534.7
224744545,2016-09,dining_cafes,475.74
224744545,2016-10,dining_cafes,46.95
227389163,2016-02,dining_cafes,167.09
227389163,2016-02,travel,113.45
227389163,2016-06,dining_cafes,296.44
227389163,2016-06,entertainment,7.26
227389163,2016-06,travel,73.04
227389163,2016-07,travel,318.95
227389163,2016-08,transportation_fuel,14.77
227389163,2016-08,travel,175.4
227389163,2016-09,transportation_fuel,23.26
227389163,2016-10,transportation_fuel,46.52
227389163,2016-11,transportation_fuel,47.81
227389163,2016-12,transportation_fuel,52.17
229093605,2016-01,healthcare,204.06
229093605,2016-01,shopping_retail,138.03
229093605,2016-02,healthcare,28.18
229093605,2016-02,subscriptions,9.31
229093605,2016-02,transportation_fuel,378.39000000000004
229093605,2016-03,healthcare,117.71
229093605,2016-03,shopping_retail,689.87
229093605,2016-03,subscriptions,9.31
229093605,2016-03,transportation_fuel,555.27
229093605,2016-04,healthcare,97.37
229093605,2016-04,subscriptions,9.31
229093605,2016-04,transportation_fuel,691.86
229093605,2016-05,healthcare,426.36
229093605,2016-05,shopping_retail,211.59
229093605,2016-05,subscriptions,9.31
229093605,2016-05,transportation_fuel,437.07
229093605,2016-06,healthcare,162.73
229093605,2016-06,subscriptions,9.31
229093605,2016-06,transportation_fuel,323.91
229093605,2016-07,healthcare,214.71
229093605,2016-07,subscriptions,9.31
229093605,2016-07,transportation_fuel,263.28
229093605,2016-08,healthcare,771.29
229093605,2016-08,subscriptions,9.31
229093605,2016-08,transportation_fuel,563.57
229093605,2016-09,healthcare,728.1999999999999
229093605,2016-09,shopping_retail,127.86
229093605,2016-09,subscriptions,9.31
229093605,2016-09,transportation_fuel,225.2
229093605,2016-10,healthcare,14.67
229093605,2016-10,shopping_retail,8.76
229093605,2016-10,subscriptions,9.31
229093605,2016-10,transportation_fuel,433.5
229093605,2016-11,shopping_retail,311.14
229093605,2016-11,subscriptions,9.31
229093605,2016-11,transportation_fuel,778.78
229093605,2016-12,healthcare,136.06
229093605,2016-12,subscriptions,9.31
229093605,2016-12,transportation_fuel,8.469999999999999
230879655,2016-01,entertainment,409.96000000000004
230879655,2016-02,entertainment,199.31
230879655,2016-02,travel,184.6
230879655,2016-03,entertainment,436.5
230879655,2016-03,travel,56.65
230879655,2016-04,entertainment,225.42000000000002
230879655,2016-05,entertainment,42.199999999999996
230879655,2016-06,transportation_fuel,39.56
230879655,2016-06,travel,71.88
230879655,2016-07,entertainment,458.75
230879655,2016-08,entertainment,411.8
230879655,2016-09,entertainment,1166.02
230879655,2016-09,shopping_retail,84.72
230879655,2016-10,entertainment,53.89
230879655,2016-10,travel,12.54
230879655,2016-11,entertainment,62.26
232818569,2016-01,shopping_retail,55.45
232818569,2016-02,shopping_retail,244.76999999999998
232818569,2016-04,dining_cafes,0.0
232818569,2016-05,dining_cafes,200.86
232818569,2016-05,shopping_retail,81.19
232818569,2016-05,subscriptions,8.23
232818569,2016-06,dining_cafes,41.28
232818569,2016-06,subscriptions,8.23
232818569,2016-07,subscriptions,8.23
232818569,2016-08,dining_cafes,1000.12
232818569,2016-08,subscriptions,8.23
232818569,2016-09,shopping_retail,54.94
232818569,2016-09,subscriptions,8.23
232818569,2016-10,shopping_retail,394.05
232818569,2016-10,subscriptions,8.23
232818569,2016-11,dining_cafes,363.7
232818569,2016-11,subscriptions,8.23
232818569,2016-12,shopping_retail,14.36
232818569,2016-12,subscriptions,8.23
234180315,2016-01,dining_cafes,494.8
234180315,2016-01,entertainment,2982.46
234180315,2016-01,travel,195.99
234180315,2016-02,dining_cafes,25.28
234180315,2016-02,entertainment,1148.82
234180315,2016-02,travel,90.71
234180315,2016-03,dining_cafes,549.93
234180315,2016-03,entertainment,409.78999999999996
234180315,2016-03,travel,266.78
234180315,2016-04,dining_cafes,132.24
234180315,2016-04,entertainment,47.07
234180315,2016-04,travel,49.59
234180315,2016-05,dining_cafes,1308.6499999999999
234180315,2016-05,entertainment,595.78
234180315,2016-06,dining_cafes,1358.69
234180315,2016-06,entertainment,773.22
234180315,2016-06,travel,439.84000000000003
234180315,2016-07,dining_cafes,767.03
234180315,2016-07,entertainment,1384.26
234180315,2016-08,dining_cafes,195.49999999999997
234180315,2016-08,entertainment,373.24000000000007
234180315,2016-08,transportation_fuel,66.48
234180315,2016-09,dining_cafes,755.09
234180315,2016-09,entertainment,1153.62
234180315,2016-09,subscriptions,4.77
234180315,2016-09,transportation_fuel,72.94
234180315,2016-09,travel,480.19
234180315,2016-10,dining_cafes,602.63
234180315,2016-10,entertainment,1855.3200000000002
234180315,2016-10,subscriptions,4.77
234180315,2016-10,transportation_fuel,66.48
234180315,2016-10,travel,681.15
234180315,2016-11,dining_cafes,44.23
234180315,2016-11,entertainment,479.54
234180315,2016-11,subscriptions,4.77
234180315,2016-11,transportation_fuel,109.59
234180315,2016-11,travel,422.54999999999995
234180315,2016-12,dining_cafes,782.8199999999999
234180315,2016-12,entertainment,464.59000000000003
234180315,2016-12,subscriptions,4.77
234180315,2016-12,transportation_fuel,71.0
234180315,2016-12,travel,634.22
234946350,2016-01,dining_cafes,730.9200000000001
234946350,2016-01,healthcare,405.16
234946350,2016-01,shopping_retail,2054.5099999999998
234946350,2016-01,transportation_fuel,729.4100000000001
234946350,2016-02,dining_cafes,2052.91
234946350,2016-02,shopping_retail,2619.5
234946350,2016-02,transportation_fuel,181.12
234946350,2016-03,dining_cafes,1486.33
234946350,2016-03,shopping_retail,1728.78
234946350,2016-03,transportation_fuel,603.0699999999999
234946350,2016-04,dining_cafes,1310.8899999999999
234946350,2016-04,shopping_retail,2133.08
234946350,2016-04,transportation_fuel,156.4
234946350,2016-05,dining_cafes,420.88
234946350,2016-05,healthcare,27.89
234946350,2016-05,shopping_retail,4927.26
234946350,2016-05,subscriptions,8.98
234946350,2016-05,transportation_fuel,399.49
234946350,2016-06,dining_cafes,1752.3
234946350,2016-06,healthcare,160.12
234946350,2016-06,shopping_retail,2180.9500000000003
234946350,2016-06,subscriptions,8.98
234946350,2016-06,transportation_fuel,670.64
234946350,2016-07,dining_cafes,1858.0
234946350,2016-07,healthcare,425.08
234946350,2016-07,shopping_retail,3269.53
234946350,2016-07,subscriptions,8.98
234946350,2016-08,dining_cafes,644.03
234946350,2016-08,healthcare,24.04
234946350,2016-08,shopping_retail,3171.81
234946350,2016-08,subscriptions,8.98
234946350,2016-09,dining_cafes,1375.1100000000001
234946350,2016-09,shopping_retail,2870.15
234946350,2016-09,subscriptions,8.98
234946350,2016-09,transportation_fuel,1192.23
234946350,2016-10,dining_cafes,1970.33
234946350,2016-10,healthcare,576.88
234946350,2016-10,shopping_retail,4975.08
234946350,2016-10,subscriptions,8.98
234946350,2016-10,transportation_fuel,376.54
234946350,2016-11,dining_cafes,2979.54
234946350,2016-11,healthcare,68.74
234946350,2016-11,shopping_retail,2039.52
234946350,2016-11,subscriptions,8.98
234946350,2016-11,transportation_fuel,123.86
234946350,2016-12,dining_cafes,1151.8600000000001
234946350,2016-12,healthcare,499.13
234946350,2016-12,shopping_retail,2619.87
234946350,2016-12,subscriptions,8.98
234946350,2016-12,transportation_fuel,126.1
235208831,2016-01,transportation_fuel,424.54999999999995
235208831,2016-02,subscriptions,16.6
235208831,2016-02,transportation_fuel,631.7099999999999
235208831,2016-03,subscriptions,226.60000000000002
235208831,2016-03,transportation_fuel,169.51999999999998
235208831,2016-04,transportation_fuel,549.97
235208831,2016-05,transportation_fuel,498.24
235208831,2016-06,subscriptions,457.67
235208831,2016-06,transportation_fuel,1332.42
235208831,2016-07,dining_cafes,261.7
235208831,2016-07,transportation_fuel,446.23
235208831,2016-08,dining_cafes,408.87
235208831,2016-08,subscriptions,292.42
235208831,2016-08,transportation_fuel,97.34
235208831,2016-09,dining_cafes,0.0
235208831,2016-09,subscriptions,649.09
235208831,2016-09,transportation_fuel,940.86
235208831,2016-10,subscriptions,-96.36000000000001
235208831,2016-10,transportation_fuel,329.6
235208831,2016-11,dining_cafes,79.52
235208831,2016-11,subscriptions,6.18
235208831,2016-11,transportation_fuel,301.28
235208831,2016-12,dining_cafes,214.04
235208831,2016-12,subscriptions,297.71000000000004
235208831,2016-12,transportation_fuel,243.32
237944130,2016-01,dining_cafes,189.68
237944130,2016-02,dining_cafes,16.56
237944130,2016-03,dining_cafes,2.9
237944130,2016-04,dining_cafes,636.76
237944130,2016-05,transportation_fuel,187.07
237944130,2016-06,dining_cafes,245.25
237944130,2016-06,transportation_fuel,121.48
237944130,2016-07,dining_cafes,229.79
237944130,2016-07,transportation_fuel,107.38
237944130,2016-08,dining_cafes,281.31
237944130,2016-08,transportation_fuel,107.81
237944130,2016-09,transportation_fuel,107.38
237944130,2016-10,dining_cafes,240.42000000000002
237944130,2016-10,transportation_fuel,184.42000000000002
237944130,2016-11,dining_cafes,344.59
237944130,2016-11,transportation_fuel,127.71000000000001
237944130,2016-12,transportation_fuel,107.38
239577603,2016-01,shopping_retail,280.82
239577603,2016-01,transportation_fuel,555.88
239577603,2016-03,shopping_retail,1465.06
239577603,2016-03,transportation_fuel,28.29
239577603,2016-05,shopping_retail,248.84
239577603,2016-05,transportation_fuel,411.13
239577603,2016-06,shopping_retail,230.83999999999997
239577603,2016-06,transportation_fuel,382.82
239577603,2016-07,shopping_retail,192.22
239577603,2016-07,subscriptions,13.86
239577603,2016-08,shopping_retail,495.86
239577603,2016-08,subscriptions,13.86
239577603,2016-08,transportation_fuel,46.36
239577603,2016-09,subscriptions,13.86
239577603,2016-09,transportation_fuel,4.32
239577603,2016-10,shopping_retail,251.26999999999998
239577603,2016-10,subscriptions,13.86
239577603,2016-10,transportation_fuel,291.03
239577603,2016-11,shopping_retail,65.27
239577603,2016-11,subscriptions,13.86
239577603,2016-12,subscriptions,13.86
239577603,2016-12,transportation_fuel,6.98
241348105,2016-01,entertainment,1283.95
241348105,2016-01,healthcare,301.26
241348105,2016-01,shopping_retail,396.4
241348105,2016-01,subscriptions,2598.22
241348105,2016-02,entertainment,933.06
241348105,2016-02,healthcare,374.63
241348105,2016-02,shopping_retail,2690.06
241348105,2016-02,subscriptions,1722.8700000000001
241348105,2016-03,entertainment,1914.19
241348105,2016-03,healthcare,98.05
241348105,2016-03,shopping_retail,1006.32
241348105,2016-03,subscriptions,2129.98
241348105,2016-04,entertainment,961.58
241348105,2016-04,healthcare,484.76
241348105,2016-04,shopping_retail,323.76
241348105,2016-04,subscriptions,1077.8200000000002
241348105,2016-05,entertainment,1281.6799999999998
241348105,2016-05,healthcare,231.57999999999998
241348105,2016-05,shopping_retail,219.51999999999998
241348105,2016-05,subscriptions,766.54
241348105,2016-06,entertainment,202.16
241348105,2016-06,healthcare,629.98
241348105,2016-06,shopping_retail,1512.21
241348105,2016-06,subscriptions,723.22
241348105,2016-07,entertainment,927.54
241348105,2016-07,healthcare,615.5799999999999
241348105,2016-07,shopping_retail,434.65
241348105,2016-07,subscriptions,1445.17
241348105,2016-08,entertainment,74.64999999999999
241348105,2016-08,healthcare,307.96000000000004
241348105,2016-08,shopping_retail,362.44
241348105,2016-08,subscriptions,1245.48
241348105,2016-09,entertainment,254.24
241348105,2016-09,healthcare,151.42000000000002
241348105,2016-09,shopping_retail,413.2
241348105,2016-09,subscriptions,1124.65
241348105,2016-10,entertainment,573.5
241348105,2016-10,healthcare,111.28
241348105,2016-10,shopping_retail,899.51
241348105,2016-10,subscriptions,1735.44
241348105,2016-11,entertainment,200.67
241348105,2016-11,shopping_retail,1610.45
241348105,2016-11,subscriptions,1513.05
241348105,2016-12,entertainment,699.0
241348105,2016-12,healthcare,30.200000000000003
241348105,2016-12,shopping_retail,674.01
241348105,2016-12,subscriptions,1179.3200000000002
243168614,2016-01,entertainment,1712.3899999999999
243168614,2016-02,entertainment,1194.21
243168614,2016-03,entertainment,1854.16
243168614,2016-04,entertainment,847.08
243168614,2016-05,entertainment,665.92
243168614,2016-06,entertainment,967.58
243168614,2016-07,entertainment,1062.29
243168614,2016-07,transportation_fuel,99.58
243168614,2016-08,entertainment,787.22
243168614,2016-08,transportation_fuel,60.91
243168614,2016-09,entertainment,876.59
243168614,2016-09,transportation_fuel,63.45
243168614,2016-10,entertainment,753.04
243168614,2016-10,transportation_fuel,63.300000000000004
243168614,2016-11,entertainment,1070.34
243168614,2016-11,transportation_fuel,67.27000000000001
243168614,2016-12,entertainment,532.82
243168614,2016-12,subscriptions,6.48
243168614,2016-12,transportation_fuel,66.08
245118458,2016-01,dining_cafes,142.03
245118458,2016-02,shopping_retail,328.94
245118458,2016-02,travel,207.89
245118458,2016-03,dining_cafes,290.48
245118458,2016-04,dining_cafes,677.21
245118458,2016-05,dining_cafes,265.73
245118458,2016-06,dining_cafes,68.0
245118458,2016-06,shopping_retail,328.24
245118458,2016-07,dining_cafes,218.8
245118458,2016-08,shopping_retail,70.64
245118458,2016-08,transportation_fuel,52.9
245118458,2016-09,dining_cafes,431.67
245118458,2016-09,transportation_fuel,43.33
245118458,2016-10,transportation_fuel,53.84
245118458,2016-11,shopping_retail,70.09
245118458,2016-11,transportation_fuel,43.83
245118458,2016-12,dining_cafes,344.87
245118458,2016-12,shopping_retail,263.02
245118458,2016-12,transportation_fuel,50.05
245118458,2016-12,travel,104.96
246251253,2016-01,dining_cafes,60578.47
246251253,2016-01,entertainment,2267.4
246251253,2016-01,healthcare,1528.1399999999999
246251253,2016-01,shopping_retail,62864.56
246251253,2016-01,transportation_fuel,551.95
246251253,2016-02,dining_cafes,48734.909999999996
246251253,2016-02,entertainment,697.37
246251253,2016-02,healthcare,1254.93
246251253,2016-02,shopping_retail,54545.56
246251253,2016-02,transportation_fuel,104.78999999999999
246251253,2016-03,dining_cafes,53057.45
246251253,2016-03,entertainment,2393.52
246251253,2016-03,healthcare,1571.21
246251253,2016-03,shopping_retail,54673.46
246251253,2016-03,transportation_fuel,774.34
246251253,2016-04,dining_cafes,47995.340000000004
246251253,2016-04,entertainment,330.08
246251253,2016-04,healthcare,1984.29
246251253,2016-04,shopping_retail,63627.14
246251253,2016-04,transportation_fuel,499.01
246251253,2016-05,dining_cafes,54916.61
246251253,2016-05,entertainment,1148.46
246251253,2016-05,healthcare,2071.93
246251253,2016-05,shopping_retail,53723.15
246251253,2016-05,subscriptions,13.14
246251253,2016-06,dining_cafes,56850.52
246251253,2016-06,entertainment,279.62
246251253,2016-06,healthcare,1255.17
246251253,2016-06,shopping_retail,61544.3
246251253,2016-06,subscriptions,13.14
246251253,2016-06,transportation_fuel,758.42
246251253,2016-07,dining_cafes,49509.4
246251253,2016-07,entertainment,3135.45
246251253,2016-07,healthcare,2370.06
246251253,2016-07,shopping_retail,58627.87
246251253,2016-07,subscriptions,13.14
246251253,2016-07,transportation_fuel,359.76
246251253,2016-08,dining_cafes,59759.05
246251253,2016-08,entertainment,1400.6899999999998
246251253,2016-08,healthcare,1681.63
246251253,2016-08,shopping_retail,62629.57
246251253,2016-08,subscriptions,13.14
246251253,2016-08,transportation_fuel,652.39
246251253,2016-09,dining_cafes,56516.39
246251253,2016-09,entertainment,1287.2
246251253,2016-09,healthcare,1070.83
246251253,2016-09,shopping_retail,64440.02
246251253,2016-09,subscriptions,13.14
246251253,2016-09,transportation_fuel,97.39999999999999
246251253,2016-10,dining_cafes,53142.96
246251253,2016-10,entertainment,1161.77
246251253,2016-10,healthcare,2337.28
246251253,2016-10,shopping_retail,58636.03
246251253,2016-10,subscriptions,13.14
246251253,2016-10,transportation_fuel,335.86
246251253,2016-11,dining_cafes,54713.98
246251253,2016-11,entertainment,1436.8899999999999
246251253,2016-11,healthcare,938.5699999999999
246251253,2016-11,shopping_retail,56444.67
246251253,2016-11,subscriptions,13.14
246251253,2016-11,transportation_fuel,165.34999999999997
246251253,2016-12,dining_cafes,53844.83
246251253,2016-12,entertainment,817.53
246251253,2016-12,healthcare,2221.48
246251253,2016-12,shopping_retail,51250.44
246251253,2016-12,subscriptions,13.14
246251253,2016-12,transportation_fuel,462.88
247755539,2016-01,dining_cafes,1588.26
247755539,2016-01,transportation_fuel,426.13
247755539,2016-02,dining_cafes,1036.21
247755539,2016-02,transportation_fuel,157.6
247755539,2016-03,dining_cafes,1559.46
247755539,2016-03,transportation_fuel,833.2
247755539,2016-03,travel,152.33
247755539,2016-04,dining_cafes,1365.37
247755539,2016-04,transportation_fuel,68.81
247755539,2016-05,dining_cafes,981.36
247755539,2016-06,dining_cafes,1328.71
247755539,2016-06,transportation_fuel,51.5
247755539,2016-07,dining_cafes,1189.07
247755539,2016-07,transportation_fuel,493.25
247755539,2016-08,dining_cafes,739.12
247755539,2016-08,transportation_fuel,379.35
247755539,2016-09,dining_cafes,559.77
247755539,2016-09,transportation_fuel,752.8299999999999
247755539,2016-10,dining_cafes,1288.1399999999999
247755539,2016-10,transportation_fuel,1134.77
247755539,2016-10,travel,397.25
247755539,2016-11,dining_cafes,1308.35
247755539,2016-11,transportation_fuel,160.2
247755539,2016-12,dining_cafes,652.09
247755539,2016-12,transportation_fuel,249.07
250076847,2016-02,entertainment,128.33
250076847,2016-02,shopping_retail,131.56
250076847,2016-03,entertainment,173.1
250076847,2016-03,healthcare,131.69
250076847,2016-03,shopping_retail,47.83
250076847,2016-04,healthcare,89.91
250076847,2016-05,healthcare,174.04
250076847,2016-06,entertainment,76.36
250076847,2016-06,healthcare,58.75
250076847,2016-06,shopping_retail,170.66
250076847,2016-06,transportation_fuel,70.80000000000001
250076847,2016-07,entertainment,78.78
250076847,2016-07,healthcare,596.83
250076847,2016-07,transportation_fuel,68.7
250076847,2016-08,entertainment,64.32
250076847,2016-08,healthcare,0.0
250076847,2016-08,shopping_retail,16.25
250076847,2016-08,transportation_fuel,76.18
250076847,2016-09,entertainment,521.25
250076847,2016-09,shopping_retail,427.26
250076847,2016-09,transportation_fuel,102.71000000000001
250076847,2016-10,entertainment,89.5
250076847,2016-10,healthcare,316.04999999999995
250076847,2016-10,subscriptions,11.03
250076847,2016-10,transportation_fuel,82.06
250076847,2016-11,healthcare,94.33
250076847,2016-11,shopping_retail,165.8
250076847,2016-11,subscriptions,11.03
250076847,2016-11,transportation_fuel,79.53
250076847,2016-12,entertainment,68.9
250076847,2016-12,healthcare,351.9
250076847,2016-12,subscriptions,11.03
250076847,2016-12,transportation_fuel,72.27000000000001
250360901,2016-05,entertainment,535.22
250360901,2016-06,dining_cafes,104.45
250360901,2016-07,dining_cafes,38.45
250360901,2016-08,entertainment,184.62
250360901,2016-08,travel,36.02
250360901,2016-09,dining_cafes,327.06
250360901,2016-09,subscriptions,8.43
250360901,2016-10,subscriptions,8.43
250360901,2016-11,subscriptions,8.43
250360901,2016-12,subscriptions,8.43
250815057,2016-01,dining_cafes,1406.48
250815057,2016-01,entertainment,171.97
250815057,2016-02,dining_cafes,407.19000000000005
250815057,2016-03,dining_cafes,535.76
250815057,2016-04,dining_cafes,403.66999999999996
250815057,2016-04,entertainment,2.31
250815057,2016-05,dining_cafes,887.99
250815057,2016-05,entertainment,77.24
250815057,2016-06,dining_cafes,1790.71
250815057,2016-07,dining_cafes,1013.73
250815057,2016-07,entertainment,585.86
250815057,2016-08,dining_cafes,1074.91
250815057,2016-08,entertainment,92.68
250815057,2016-09,dining_cafes,410.54
250815057,2016-10,dining_cafes,918.03
250815057,2016-11,dining_cafes,995.77
250815057,2016-11,entertainment,156.54
250815057,2016-12,dining_cafes,493.04
250815057,2016-12,entertainment,190.15
252548733,2016-01,shopping_retail,465.52
252548733,2016-02,shopping_retail,348.15999999999997
252548733,2016-02,subscriptions,6.97
252548733,2016-02,travel,106.88
252548733,2016-03,shopping_retail,420.77
252548733,2016-03,subscriptions,6.97
252548733,2016-04,shopping_retail,13.41
252548733,2016-04,subscriptions,6.97
252548733,2016-04,travel,20.65
252548733,2016-05,shopping_retail,518.53
252548733,2016-05,subscriptions,6.97
252548733,2016-06,shopping_retail,201.8
252548733,2016-06,subscriptions,6.97
252548733,2016-07,shopping_retail,31.13
252548733,2016-07,subscriptions,6.97
252548733,2016-08,shopping_retail,5.29
252548733,2016-08,subscriptions,6.97
252548733,2016-09,shopping_retail,230.29
252548733,2016-09,subscriptions,6.97
252548733,2016-09,travel,35.39
252548733,2016-10,subscriptions,6.97
252548733,2016-10,travel,8.37
252548733,2016-11,subscriptions,6.97
252548733,2016-11,transportation_fuel,81.97999999999999
252548733,2016-12,subscriptions,6.97
252548733,2016-12,transportation_fuel,75.07
253495323,2016-01,shopping_retail,91.44
253495323,2016-02,dining_cafes,18.85
253495323,2016-03,shopping_retail,672.86
253495323,2016-05,dining_cafes,625.61
253495323,2016-05,shopping_retail,151.28
253495323,2016-06,dining_cafes,592.57
253495323,2016-07,dining_cafes,338.85
253495323,2016-07,shopping_retail,164.52
253495323,2016-08,dining_cafes,10.31
253495323,2016-09,shopping_retail,253.89
253495323,2016-10,shopping_retail,122.98
253495323,2016-11,dining_cafes,157.0
253495323,2016-11,subscriptions,13.13
254485225,2016-02,transportation_fuel,53.99
254485225,2016-03,transportation_fuel,123.06
254485225,2016-04,transportation_fuel,109.44
254485225,2016-05,transportation_fuel,133.54
254485225,2016-06,subscriptions,0.0
254485225,2016-06,transportation_fuel,109.44
254485225,2016-07,subscriptions,0.0
254485225,2016-07,transportation_fuel,179.38
254485225,2016-08,subscriptions,0.0
254485225,2016-08,transportation_fuel,122.2
254485225,2016-09,subscriptions,0.0
254485225,2016-09,transportation_fuel,138.48
254485225,2016-10,subscriptions,0.0
254485225,2016-10,transportation_fuel,136.87
254485225,2016-11,subscriptions,0.0
254485225,2016-11,transportation_fuel,124.13
254485225,2016-12,subscriptions,0.0
254485225,2016-12,transportation_fuel,169.06
256583918,2016-01,dining_cafes,3977.15
256583918,2016-02,dining_cafes,4261.61
256583918,2016-02,entertainment,183.85
256583918,2016-02,shopping_retail,639.6099999999999
256583918,2016-02,transportation_fuel,103.68
256583918,2016-03,dining_cafes,5608.17
256583918,2016-03,shopping_retail,329.37
256583918,2016-03,transportation_fuel,137.83
256583918,2016-04,dining_cafes,3137.06
256583918,2016-04,entertainment,191.92
256583918,2016-04,transportation_fuel,95.19
256583918,2016-05,dining_cafes,3922.85
256583918,2016-05,shopping_retail,102.44
256583918,2016-05,transportation_fuel,97.37
256583918,2016-06,dining_cafes,4742.7
256583918,2016-06,entertainment,70.77
256583918,2016-06,shopping_retail,280.77
256583918,2016-06,transportation_fuel,93.37
256583918,2016-07,dining_cafes,4029.45
256583918,2016-07,transportation_fuel,110.50999999999999
256583918,2016-08,dining_cafes,4333.42
256583918,2016-08,subscriptions,10.95
256583918,2016-08,transportation_fuel,97.08
256583918,2016-09,dining_cafes,6550.9400000000005
256583918,2016-09,shopping_retail,42.34
256583918,2016-09,subscriptions,10.95
256583918,2016-09,transportation_fuel,87.84
256583918,2016-10,dining_cafes,7793.21
256583918,2016-10,entertainment,36.02
256583918,2016-10,shopping_retail,69.15
256583918,2016-10,subscriptions,10.95
256583918,2016-10,transportation_fuel,136.74
256583918,2016-11,dining_cafes,5602.8
256583918,2016-11,shopping_retail,-69.15
256583918,2016-11,subscriptions,10.95
256583918,2016-11,transportation_fuel,87.84
256583918,2016-12,dining_cafes,5280.23
256583918,2016-12,subscriptions,10.95
256583918,2016-12,transportation_fuel,87.84
258944259,2016-02,shopping_retail,17.94
258944259,2016-03,shopping_retail,169.98
258944259,2016-05,shopping_retail,181.6
258944259,2016-06,shopping_retail,0.0
258944259,2016-10,shopping_retail,206.5
258944259,2016-11,shopping_retail,12.5
260793503,2016-07,subscriptions,4.35
260793503,2016-08,subscriptions,4.35
260793503,2016-09,subscriptions,4.35
260793503,2016-10,dining_cafes,322.4
260793503,2016-10,subscriptions,4.35
260793503,2016-11,dining_cafes,322.4
260793503,2016-11,subscriptions,4.35
260793503,2016-12,dining_cafes,322.4
260793503,2016-12,subscriptions,4.35
262032771,2016-03,dining_cafes,47.41
262032771,2016-03,transportation_fuel,329.61
