accountNumber,ds,predicted_amount,lower_bound,upper_bound,method
288797686,2017-05,6895.767865758238,6555.135705623754,7264.516333141243,prophet
288797686,2017-06,6914.77268884709,6554.902821453165,7275.42441472591,prophet
289673191,2016-12,6410.310309597836,6064.72545403873,6742.697320526902,prophet
289673191,2017-01,6358.174402478232,6015.005883046899,6689.198841627948,prophet
289673191,2017-02,6306.038495358627,5979.054479895446,6657.6311030451425,prophet
289673191,2017-03,6258.947998605436,5958.7246649890685,6578.4627954420475,prophet
289673191,2017-04,6206.812091485831,5898.27789396313,6545.300379020027,prophet
289673191,2017-05,6156.357987821697,5838.830955070098,6515.351641930605,prophet
294270581,2017-01,37176.211667926356,36992.187837403166,37377.67590604496,prophet
294270581,2017-02,37138.824616762446,36944.502336086676,37327.64276742377,prophet
294270581,2017-03,37105.05566732408,36913.8631596157,37309.75668115095,prophet
294270581,2017-04,37067.66861616016,36866.926043903964,37255.149566078915,prophet
294270581,2017-05,37031.487598904765,36824.30917965919,37233.22354172386,prophet
294270581,2017-06,36994.100547740854,36807.56001043271,37187.25107700502,prophet
299571848,2017-01,6997.947610368684,6658.415827741347,7361.9621023637455,prophet
299571848,2017-02,6996.182324078855,6637.334149315191,7337.582903875692,prophet
299571848,2017-03,6994.587871946106,6638.649085958619,7359.147824744101,prophet
299571848,2017-04,6992.822585656277,6627.268810447221,7326.009372274921,prophet
299571848,2017-05,6991.114244085475,6655.809699321615,7354.074442903554,prophet
299571848,2017-06,6989.348957795646,6635.063319482794,7344.396879191528,prophet
303278424,2017-01,7318.451188953944,7124.423103409128,7526.470142548699,prophet
303278424,2017-02,7273.968032877461,7068.901572385159,7469.064843587241,prophet
303278424,2017-03,7233.789698356766,7030.378997752044,7442.1178036881065,prophet
303278424,2017-04,7189.306542280282,6980.399337831264,7379.717200430105,prophet
303278424,2017-05,7146.258326722395,6954.659820752484,7353.647395112772,prophet
303278424,2017-06,7101.775170645911,6899.313887682258,7304.669268345467,prophet
303366114,2017-01,4566.682178952629,3711.456843112252,5483.575172691733,prophet
303366114,2017-02,4544.162385166751,3640.281009959002,5404.055168868108,prophet
303366114,2017-03,4523.821926263376,3627.3323167370504,5442.112596820732,prophet
303366114,2017-04,4501.302132477497,3580.6119846084625,5340.466756337114,prophet
303366114,2017-05,4479.5087836524535,3634.8021002598553,5393.946592478417,prophet
303366114,2017-06,4456.988989866575,3564.619595208507,5351.304447919052,prophet
304093810,2017-01,9922.151433129791,9529.409078271545,10343.213249749439,prophet
304093810,2017-02,10000.347861868619,9585.26144327936,10395.238632931168,prophet
304093810,2017-03,10070.976894277881,9659.280099369646,10492.678738641482,prophet
304093810,2017-04,10149.173323016706,9726.361607634566,10534.546209560665,prophet
304093810,2017-05,10224.847286312346,9836.945284629814,10644.768750820262,prophet
304093810,2017-06,10303.043715051173,9893.242394417754,10713.736724790864,prophet
304953744,2017-01,9529.243557706672,9210.254982203973,9871.233666258851,prophet
304953744,2017-02,9571.186468227012,9234.050768812545,9891.934083016802,prophet
304953744,2017-03,9609.070387406671,9274.639262465955,9951.562186735944,prophet
304953744,2017-04,9651.013297927011,9307.540748369605,9964.076457299068,prophet
304953744,2017-05,9691.60321133379,9376.644622778971,10032.487392778707,prophet
304953744,2017-06,9733.54612185413,9400.687976665658,10067.108642891855,prophet
305678947,2017-01,17083.12801938526,16840.9446153879,17335.308307540883,prophet
305678947,2017-02,17085.552493771836,16837.895368394264,17312.961836859595,prophet
305678947,2017-03,17087.74234160487,16842.87070393449,17334.27370186653,prophet
305678947,2017-04,17090.166815991444,16849.067591405194,17343.553706274277,prophet
305678947,2017-05,17092.51308152684,16837.262601450293,17338.781784153536,prophet
305678947,2017-06,17094.937555913413,16834.076922936907,17325.979048386012,prophet
306307686,2017-01,24585.044703242533,23885.66093986696,25334.858894061275,prophet
306307686,2017-02,24644.644675074866,23905.47120693733,25347.850513181907,prophet
306307686,2017-03,24698.476907697623,23965.34324448532,25449.432211698608,prophet
306307686,2017-04,24758.076879529952,24005.151142840987,25444.332772376933,prophet
306307686,2017-05,24815.75427162576,24124.98261232526,25563.54743445076,prophet
306307686,2017-06,24875.354243458092,24145.59345553896,25606.70442522649,prophet
318366082,2017-01,11493.600053214503,11130.446979158189,11882.939362050747,prophet
318366082,2017-02,11486.187650293954,11102.375347782743,11851.34573189844,prophet
318366082,2017-03,11479.492576688295,11098.738220198522,11869.395150146096,prophet
318366082,2017-04,11472.080173767747,11081.02659704583,11828.513579881477,prophet
318366082,2017-05,11464.906880618826,11106.384610127536,11852.90260670894,prophet
318366082,2017-06,11457.494477698277,11078.545424767512,11837.236796454754,prophet
324116413,2017-01,6963.758949359056,6153.579517210047,7832.357918453914,prophet
324116413,2017-02,6954.090979881174,6097.8182895993605,7768.6920303850375,prophet
324116413,2017-03,6945.358620352764,6096.088350057682,7815.281644519073,prophet
324116413,2017-04,6935.690650874882,6063.4945149594605,7730.655324825443,prophet
324116413,2017-05,6926.334551380157,6126.119762348834,7792.607624109947,prophet
324116413,2017-06,6916.666581902275,6071.299516740975,7763.877204035598,prophet
334464922,2017-01,24733.61873883075,24489.184185323356,24995.691666383293,prophet
334464922,2017-02,24734.615313625745,24476.324757789913,24980.592808106194,prophet
334464922,2017-03,24735.515445698642,24481.658857314153,24998.16822272191,prophet
334464922,2017-04,24736.512020493632,24473.448589074822,24975.128739587624,prophet
334464922,2017-05,24737.476447714595,24496.26974500401,24994.838967038744,prophet
334464922,2017-06,24738.473022509585,24485.921544580277,24992.406792717393,prophet
335433931,2017-01,8191.859076250979,7844.869310277726,8525.599071131743,prophet
335433931,2017-02,8210.156273318478,7865.570865096945,8542.517170969735,prophet
335433931,2017-03,8226.682773895574,7898.347214564416,8579.732045059638,prophet
335433931,2017-04,8244.979970963075,7943.69129341609,8565.795429731348,prophet
335433931,2017-05,8262.686935867107,7952.808938925403,8602.707478726286,prophet
335433931,2017-06,8280.984132934605,7961.962781248277,8641.418283380512,prophet
337812522,2017-01,13095.839447659431,13077.26637477036,13116.49641156112,prophet
337812522,2017-02,13095.839447659431,13034.770988118398,13161.199652457544,prophet
337812522,2017-03,13095.839447659431,12966.370593222464,13212.013928012144,prophet
337812522,2017-04,13095.839447659431,12888.57188088016,13283.471524873434,prophet
337812522,2017-05,13095.839447659431,12792.800990163818,13363.376648762454,prophet
337812522,2017-06,13095.839447659431,12696.499920334967,13441.610481974241,prophet
340661768,2017-01,6864.289844480938,6689.1263181443865,7043.094205392731,prophet
340661768,2017-02,6900.340053698262,6719.531322235461,7067.842538284125,prophet
340661768,2017-03,6932.901532991328,6751.386824987414,7110.197189736703,prophet
340661768,2017-04,6968.951742208654,6791.782643252271,7151.439625650118,prophet
340661768,2017-05,7003.839041451225,6821.558887620858,7186.581562997811,prophet
340661768,2017-06,7039.889250668549,6858.8277194935945,7225.954368426506,prophet
342451803,2017-01,6532.722672900241,6024.132740339084,7077.985454945309,prophet
342451803,2017-02,6518.623238378552,5981.098274813107,7029.988844592101,prophet
342451803,2017-03,6505.888265262186,5972.759065306414,7051.982221136408,prophet
342451803,2017-04,6491.788830740496,5944.267923401555,6990.827707367429,prophet
342451803,2017-05,6478.144216687248,5975.809593947469,7021.946907961677,prophet
342451803,2017-06,6464.044782165559,5933.365820831694,6995.881034381658,prophet
343740448,2017-01,5407.79214728628,5165.638690886639,5675.754510424929,prophet
343740448,2017-02,5409.897109190205,5169.068510344708,5644.4224365210375,prophet
343740448,2017-03,5411.7983651034265,5157.87228055578,5664.986794241551,prophet
343740448,2017-04,5413.903327007351,5168.740698741763,5669.840517415072,prophet
343740448,2017-05,5415.940386914374,5162.918878497191,5681.678010396943,prophet
343740448,2017-06,5418.045348818299,5185.632014182376,5670.561274505436,prophet
344604765,2017-01,4434.6909342668505,4040.674166236796,4846.987430431015,prophet
344604765,2017-02,4388.318264505321,3984.030466207413,4757.297629326994,prophet
344604765,2017-03,4346.43327246265,3950.7737214040153,4752.926752895219,prophet
344604765,2017-04,4300.060602701121,3904.959930209904,4718.905593505005,prophet
344604765,2017-05,4255.183825512545,3837.51484500597,4661.380600574716,prophet
344604765,2017-06,4208.8111557510165,3796.2134408203033,4583.604205287737,prophet
345663377,2017-01,-336.8390204392773,-2068.653534574292,1519.8512900738363,prophet
345663377,2017-02,-395.8381945732874,-2226.180233629163,1345.4277833816009,prophet
345663377,2017-03,-449.1277712104578,-2264.501604094655,1410.3928170667727,prophet
345663377,2017-04,-508.12694534446786,-2372.5063858998933,1191.1649103840102,prophet
345663377,2017-05,-565.2229203128646,-2275.7374221925534,1286.4957570512972,prophet
345663377,2017-06,-624.2220944468747,-2431.2525909081105,1186.7491527411648,prophet
346419123,2017-01,4512.746601942264,2942.067538759465,6196.682481812957,prophet
346419123,2017-02,4546.056609341215,2886.0174450015566,6125.307743384473,prophet
346419123,2017-03,4576.143067637043,2929.6793918828857,6262.645879794479,prophet
346419123,2017-04,4609.453075035994,2918.5434802918035,6150.635541683536,prophet
346419123,2017-05,4641.688566067237,3090.3276939693983,6321.115364557272,prophet
346419123,2017-06,4674.998573466188,3036.1019422436852,6317.4692863641785,prophet
348260116,2016-11,34686.26214022439,34588.65137457481,34798.58433712847,prophet
348260116,2016-12,35077.00475959193,34625.97677068431,35524.08692381106,prophet
348260116,2017-01,35480.77213293839,34423.202517305275,36524.30089555609,prophet
348260116,2017-02,35884.539506284855,34035.14614492622,37558.167816935435,prophet
348260116,2017-03,36249.23261769455,33736.91332111685,38651.78471338389,prophet
348260116,2017-04,36652.99999104101,33291.06704761801,39817.3996261996,prophet
349190736,2017-01,8322.446523237446,8012.837007386745,8654.381025243607,prophet
349190736,2017-02,8323.631779242924,7996.407756593849,8634.931028326138,prophet
349190736,2017-03,8324.702333054323,8000.154265985425,8657.1428164031,prophet
349190736,2017-04,8325.8875890598,7992.578414021602,8629.68281335647,prophet
349190736,2017-05,8327.034611000585,8021.233106034324,8658.080235207819,prophet
349190736,2017-06,8328.219867006062,8005.163417062129,8651.980825078052,prophet
350439007,2017-01,7508.274886300112,7346.707931975654,7681.02976914327,prophet
350439007,2017-02,7580.949984542668,7410.289612980305,7744.508316640923,prophet
350439007,2017-03,7646.592008761752,7470.8072055339635,7825.37997439588,prophet
350439007,2017-04,7719.267107004309,7504.454125445952,7902.462945917065,prophet
350439007,2017-05,7789.5978472390425,7554.424260345353,8006.627351881917,prophet
350439007,2017-06,7862.2729454816,7583.524269800055,8129.207576092487,prophet
351299769,2016-12,5275.098732834959,5165.834592427549,5396.266958789864,prophet
351299769,2017-01,5293.713281526363,5175.775148044987,5408.145536285041,prophet
351299769,2017-02,5312.327830217768,5195.1188572999945,5433.340976117643,prophet
351299769,2017-03,5329.140970971295,5210.35444227596,5440.3966657598585,prophet
351299769,2017-04,5347.755519662699,5225.016565171464,5466.037868715512,prophet
351299769,2017-05,5365.769599041478,5257.6231835546005,5482.156016744345,prophet
352209353,2017-01,9922.9926473902,8501.757025042247,11446.709182238148,prophet
352209353,2017-02,9969.09547540998,8467.001989142283,11398.087747810063,prophet
352209353,2017-03,10010.736739427846,8520.926920785056,11536.775909933538,prophet
352209353,2017-04,10056.839567447627,8526.812621607294,11451.385280952842,prophet
352209353,2017-05,10101.455207466768,8697.700079799106,11621.091229688822,prophet
352209353,2017-06,10147.558035486547,8664.595407113085,11633.754616873568,prophet
353223945,2017-01,32223.368353189726,31812.975093677418,32660.44678923761,prophet
353223945,2017-02,32400.01475402857,31970.61045391496,32816.71858706483,prophet
353223945,2017-03,32559.566341883008,32137.42991839346,33009.34317103671,prophet
353223945,2017-04,32736.21274272185,32268.971750703287,33134.00008212434,prophet
353223945,2017-05,32907.160872565895,32447.4644951019,33364.04286792885,prophet
353223945,2017-06,33083.80727340474,32564.875511904094,33599.23725916192,prophet
353388492,2017-01,8592.872280591357,7735.171249098963,9512.419484814516,prophet
353388492,2017-02,8509.139617367626,7602.641697860296,9371.521621642576,prophet
353388492,2017-03,8433.51011510103,7534.425345559883,9354.459037142204,prophet
353388492,2017-04,8349.777451877295,7426.422084792161,9191.37129553432,prophet
353388492,2017-05,8268.745842305942,7421.593939577509,9185.830719245092,prophet
353388492,2017-06,8185.01317908221,7290.060560734998,9081.917488815381,prophet
353897543,2017-01,15637.562957542474,15257.281973147676,16045.265082145645,prophet
353897543,2017-02,15651.077040442466,15249.161847560454,16033.45391641041,prophet
353897543,2017-03,15663.283308868264,15264.602270862017,16071.587228170736,prophet
353897543,2017-04,15676.797391768258,15267.34047218406,16050.002133988759,prophet
353897543,2017-05,15689.875536510184,15314.3787444364,16096.298962476832,prophet
353897543,2017-06,15703.389619410176,15306.57696910749,16101.046045184015,prophet
356156197,2017-01,6362.027013101242,6352.160958673219,6372.209307817631,prophet
356156197,2017-02,6369.813276438334,6335.664648811933,6401.644171324855,prophet
356156197,2017-03,6376.846030420223,6310.539988584544,6442.107329629134,prophet
356156197,2017-04,6384.632293757313,6272.350491294027,6490.156953111982,prophet
356156197,2017-05,6392.167387309336,6237.595427372645,6540.889919588481,prophet
356156197,2017-06,6399.953650646427,6186.298696960085,6604.34997283325,prophet
360564098,2017-01,5580.653641062872,5430.589570634829,5724.986784236642,prophet
360564098,2017-02,5589.212314339243,5440.197493042956,5732.953778179269,prophet
360564098,2017-03,5596.942728911448,5454.955746726375,5749.6155826207305,prophet
360564098,2017-04,5605.501402187819,5475.134896822429,5744.244912925121,prophet
360564098,2017-05,5613.783989229467,5479.80837883252,5760.766601966456,prophet
360564098,2017-06,5622.342662505837,5484.461981226812,5778.2292923928135,prophet
362461577,2017-01,8223.805114830498,8008.49738042469,8443.460428577151,prophet
362461577,2017-02,8226.712808824475,8004.561483193102,8432.47791840008,prophet
362461577,2017-03,8229.3391130771,8006.622753659526,8446.79309666907,prophet
362461577,2017-04,8232.246807071077,8014.503103865316,8456.483387404907,prophet
362461577,2017-05,8235.060704484604,8010.475954630045,8459.517314206947,prophet
362461577,2017-06,8237.968398478582,8016.867080151374,8466.11769204968,prophet
364197707,2017-01,32672.450231267747,32493.330474602193,32844.09185284498,prophet
364197707,2017-02,32737.837848811265,32527.41633128387,32932.02508018029,prophet
364197707,2017-03,32796.897632398955,32524.075513927488,33065.97899273967,prophet
364197707,2017-04,32862.28524994248,32465.372133995083,33242.49729897311,prophet
364197707,2017-05,32925.56358950072,32381.23816518947,33436.271813874955,prophet
364197707,2017-06,32990.951207044236,32255.41886076959,33658.126639689035,prophet
364658621,2017-01,7333.942834584056,7287.7944670983015,7382.67820739346,prophet
364658621,2017-02,7349.376519907243,7298.135188814852,7396.415935358584,prophet
364658621,2017-03,7363.3166227798,7308.2540501723215,7414.997072753205,prophet
364658621,2017-04,7378.750308102989,7318.793367657365,7430.166083050654,prophet
364658621,2017-05,7393.686132609299,7327.115766570799,7458.848563196633,prophet
364658621,2017-06,7409.119817932487,7331.033886459528,7478.527369118298,prophet
367824223,2017-01,4390.469668704225,3855.0174100066283,4950.763353533359,prophet
367824223,2017-02,4400.427233976512,3851.0170291127733,4901.855035235569,prophet
367824223,2017-03,4409.421163899868,3871.7363129648343,4961.828998433697,prophet
367824223,2017-04,4419.3787291721555,3882.4531476467655,4988.571590693174,prophet
367824223,2017-05,4429.015082661466,3861.420427424472,4981.018830193661,prophet
367824223,2017-06,4438.972647933753,3878.269771182866,4948.300712014135,prophet
368960526,2017-01,6028.019320582091,5236.525037169205,6876.5858125857885,prophet
368960526,2017-02,6122.152110115896,5285.627616346476,6917.966040246969,prophet
368960526,2017-03,6207.1752748561075,5377.491700491051,7057.035283807592,prophet
368960526,2017-04,6301.308064389913,5449.22736197114,7077.938492088816,prophet
368960526,2017-05,6392.404312325853,5610.644865713974,7238.698539656966,prophet
368960526,2017-06,6486.53710185966,5660.666715819414,7314.208525349067,prophet
370742469,2017-01,7503.430391264888,7346.372670753283,7677.598973075255,prophet
370742469,2017-02,7509.670064999361,7340.144117819759,7674.156626073778,prophet
370742469,2017-03,7515.305899340175,7346.827274927737,7689.24862647133,prophet
370742469,2017-04,7521.545573074647,7350.800770286841,7681.463946322944,prophet
370742469,2017-05,7527.583967011234,7351.15594797701,7697.6028766253485,prophet
370742469,2017-06,7533.823640745706,7378.373154146729,7701.120176989934,prophet
371832344,2017-01,5532.819275128415,4955.830409749357,6136.57658873231,prophet
371832344,2017-02,5568.170456355564,4976.140886262236,6108.495474991776,prophet
371832344,2017-03,5600.100555528474,5020.705910287262,6195.360288304915,prophet
371832344,2017-04,5635.451736755624,5056.875269286407,6248.798560831737,prophet
371832344,2017-05,5669.6625572980265,5058.037915438328,6264.486863910698,prophet
371832344,2017-06,5705.013738525176,5100.81548934793,6253.851877600787,prophet
375508601,2017-01,7583.127140417518,7409.340967195189,7750.27744362576,prophet
375508601,2017-02,7581.434075263671,7408.850743454125,7747.892791523993,prophet
375508601,2017-03,7579.904855124712,7415.459661403435,7756.728058370481,prophet
375508601,2017-04,7578.2117899708655,7427.307057633674,7738.888975865942,prophet
375508601,2017-05,7576.573339821982,7421.368509331901,7746.881570977177,prophet
375508601,2017-06,7574.880274668135,7415.0854779974115,7755.398409428305,prophet
376408050,2017-01,1918.031610516246,827.4993438713711,3087.19879111594,prophet
376408050,2017-02,2026.2361640786885,873.660621967934,3122.720068667991,prophet
376408050,2017-03,2123.969309231863,980.8193176798143,3294.9187284908617,prophet
376408050,2017-04,2232.1738627943055,1058.164793762238,3302.2264533597317,prophet
376408050,2017-05,2336.8879468869923,1259.768412238606,3502.9244552369155,prophet
376408050,2017-06,2445.0925004494347,1307.196352204339,3585.4701576022653,prophet
378369270,2017-01,15323.73462189172,15292.083584265114,15356.116376808597,prophet
378369270,2017-02,15329.393501187751,15267.888525533524,15383.98515916598,prophet
378369270,2017-03,15334.50474700352,15222.965625026092,15435.691129992143,prophet
378369270,2017-04,15340.163626299553,15168.431275049097,15490.684433896064,prophet
378369270,2017-05,15345.639961102162,15104.799574748798,15560.74813688219,prophet
378369270,2017-06,15351.298840398194,15014.136305635404,15639.36343574242,prophet
379543998,2017-01,16445.752036495207,16036.436582057966,16884.588329310965,prophet
379543998,2017-02,16455.47201658646,16022.89434815641,16867.18940413099,prophet
379543998,2017-03,16464.251353443076,16033.92165683629,16903.26079566923,prophet
379543998,2017-04,16473.97133353433,16031.646627440401,16875.832554122324,prophet
379543998,2017-05,16483.3777658807,16079.443430237821,16915.750135147086,prophet
379543998,2017-06,16493.097745971954,16065.071665491092,16917.802899064674,prophet
380503025,2017-01,261.45322658340444,-1966.5266390373615,2650.085839799173,prophet
380503025,2017-02,277.2343680436349,-2077.501186475922,2517.373542948098,prophet
380503025,2017-03,291.4883022657786,-2043.9906491798697,2683.7620692189184,prophet
380503025,2017-04,307.26944372600906,-2091.2552354975965,2493.4088980970932,prophet
380503025,2017-05,322.5415161068773,-1878.035880876248,2704.7781260095503,prophet
380503025,2017-06,338.32265756710774,-1986.4225902783571,2668.1376829882847,prophet
382001043,2017-01,1465.2011151130928,-55.00273110184396,3095.022165955912,prophet
382001043,2017-02,1400.3347372911019,-206.3575411669491,2928.8351740924886,prophet
382001043,2017-03,1341.7457508712394,-251.80729115408968,2974.051246510999,prophet
382001043,2017-04,1276.8793730492487,-359.69127499799816,2768.534512259777,prophet
382001043,2017-05,1214.1054590279673,-287.4010215632383,2839.5623548456388,prophet
382001043,2017-06,1149.2390812059766,-436.99009620348676,2738.9274874353728,prophet
382595723,2017-01,15525.81084375905,15065.928885267891,16018.853515037226,prophet
382595723,2017-02,15417.460293725058,14931.414605288364,15879.861689782063,prophet
382595723,2017-03,15319.59528079113,14837.515021554558,15813.38602644625,prophet
382595723,2017-04,15211.244730757138,14716.14840800925,15662.501933186866,prophet
382595723,2017-05,15106.3893597565,14652.182643485265,15598.087089523458,prophet
382595723,2017-06,14998.038809722508,14518.180577566647,15478.93967005066,prophet
386732203,2017-01,3789.6564659608707,2819.950183097245,4829.285274278307,prophet
386732203,2017-02,3625.5071368105996,2600.631689639178,4600.505654785499,prophet
386732203,2017-03,3477.243226610355,2460.7490110144804,4518.456805540443,prophet
386732203,2017-04,3313.0938974600836,2269.1596457640703,4264.589572405,prophet
386732203,2017-05,3154.2397079598218,2196.460110388464,4191.084678819137,prophet
386732203,2017-06,2990.0903788095516,1978.267912401126,4004.1194097425446,prophet
388049491,2017-01,15236.819660889572,14442.147028065156,16088.793832793765,prophet
388049491,2017-02,14980.232128691481,14140.349044058,15779.273697385628,prophet
388049491,2017-03,14748.47564799643,13915.42981794433,15601.736884005992,prophet
388049491,2017-04,14491.88811579834,13636.346364412191,15271.675799948864,prophet
388049491,2017-05,14243.57760076793,13458.742194562867,15093.188178755912,prophet
388049491,2017-06,13986.99006856984,13157.794216831446,14817.981441214857,prophet
388159188,2017-01,25321.963673852526,24062.006912272413,26672.772028271007,prophet
388159188,2017-02,25359.994569828275,24028.355530441477,26626.827991155358,prophet
388159188,2017-03,25394.345056516046,24073.59554703085,26747.21239917056,prophet
388159188,2017-04,25432.37595249179,24075.973011224112,26668.67178418031,prophet
388159188,2017-05,25469.180045371548,24224.72056069964,26816.370373710528,prophet
388159188,2017-06,25507.210941347294,24192.531763941253,26824.757002422397,prophet
389079409,2017-01,24997.080027984306,24806.00849430028,25180.48998721284,prophet
389079409,2017-02,25009.43811638242,24818.62794292265,25190.73996065396,prophet
389079409,2017-03,25020.600260742005,24839.800159669394,25214.93595016942,prophet
389079409,2017-04,25032.95834914012,24862.752529618338,25209.051507586566,prophet
389079409,2017-05,25044.917789525392,24870.582380620544,25233.064913915226,prophet
389079409,2017-06,25057.275877923505,24875.736810679085,25252.625622416188,prophet
389428961,2017-01,1763.807015720495,866.7745822691658,2725.5216877356293,prophet
389428961,2017-02,1681.5299366604636,733.4629469470594,2583.457975056823,prophet
389428961,2017-03,1607.2151555739833,666.9012805523231,2570.3958317387032,prophet
389428961,2017-04,1524.9380765139522,559.2406387922514,2405.1246717070762,prophet
389428961,2017-05,1445.315096778438,559.315497214618,2404.4545841179834,prophet
389428961,2017-06,1363.0380177184068,427.04576612159605,2301.071467809926,prophet
393869032,2017-01,17435.823168073908,16489.1124910249,18450.79822912826,prophet
393869032,2017-02,17470.32409142145,16469.752533740862,18422.2016472999,prophet
393869032,2017-03,17501.486215735364,16509.09699708368,18518.00841375869,prophet
393869032,2017-04,17535.987139082907,16516.808557250213,18464.919228064038,prophet
393869032,2017-05,17569.375129419237,16634.308593178263,18581.631999018722,prophet
393869032,2017-06,17603.876052766784,16616.04789412745,18593.8583921146,prophet
394834350,2017-01,3996.0986676180373,3554.7283491199964,4469.294837099414,prophet
394834350,2017-02,3930.2027859893565,3463.7217398624207,4373.981983589573,prophet
394834350,2017-03,3870.683925163452,3408.0176000238484,4344.601390677482,prophet
394834350,2017-04,3804.7880435347715,3329.6321254028894,4237.869730989754,prophet
394834350,2017-05,3741.017835507016,3305.076194850205,4212.946731972495,prophet
394834350,2017-06,3675.121953878336,3214.5820646811585,4136.666151580832,prophet
395432279,2017-01,6399.773106586839,5903.880047302307,6931.423483036575,prophet
395432279,2017-02,6405.0065284553575,5880.900797001434,6903.605968097088,prophet
395432279,2017-03,6409.733490143052,5889.913781736758,6942.194289927332,prophet
395432279,2017-04,6414.966912011571,5881.114782817042,6901.547357274305,prophet
395432279,2017-05,6420.031513819815,5930.237603426765,6950.25824789971,prophet
395432279,2017-06,6425.264935688334,5907.834296721831,6943.823973543731,prophet
396114586,2017-01,4797.83727776121,4539.627004482448,5084.178608943535,prophet
396114586,2017-02,4778.162019561137,4499.4533938151735,5048.585657854634,prophet
396114586,2017-03,4760.39081860623,4483.404030386712,5046.360794833946,prophet
396114586,2017-04,4740.715560406155,4460.003087221253,5003.62885514586,prophet
396114586,2017-05,4721.67498795447,4431.619047040916,5001.194042845561,prophet
396114586,2017-06,4701.999729754396,4446.431832139663,4977.043172574173,prophet
396249447,2017-01,8498.002677414284,8360.031556936174,8644.29344134632,prophet
396249447,2017-02,8476.642298564211,8330.626575256038,8616.99301489337,prophet
396249447,2017-03,8457.349053151242,8312.889767565086,8605.264308028976,prophet
396249447,2017-04,8435.98867430117,8295.791192246927,8580.254503171918,prophet
396249447,2017-05,8415.317339930132,8271.988093221456,8565.493733144223,prophet
396249447,2017-06,8393.95696108006,8250.021556519101,8541.430300932258,prophet
398604169,2017-01,17865.357967539,17502.608676161348,18234.757521799944,prophet
398604169,2017-02,17913.223675738016,17532.801449212984,18265.022435522515,prophet
398604169,2017-03,17956.45721862745,17579.36358400613,18340.299619615904,prophet
398604169,2017-04,18004.322926826466,17620.708515863673,18396.68108810428,prophet
398604169,2017-05,18050.64457992229,17637.701297342635,18471.756757430132,prophet
398604169,2017-06,18098.510288121302,17671.08063195278,18516.581747498432,prophet
400361607,2017-01,20789.722939178937,18934.57205472209,22778.643025123445,prophet
400361607,2017-02,20673.84581391526,18713.15047233775,22539.121348418837,prophet
400361607,2017-03,20569.18260399968,18624.521404301086,22561.134508237777,prophet
400361607,2017-04,20453.305478736005,18456.14856996081,22273.617592835955,prophet
400361607,2017-05,20341.166325255024,18508.832539763083,22324.760523355955,prophet
400361607,2017-06,20225.289199991348,18289.56558078179,22165.234193645145,prophet
401416364,2017-01,14837.155357828578,14653.781949522734,15034.38384070717,prophet
401416364,2017-02,14919.506480272783,14726.170145525864,15105.34027644643,prophet
401416364,2017-03,14993.888139254641,14805.151446099899,15195.877796463987,prophet
401416364,2017-04,15076.239261698845,14869.68151670097,15255.438591224914,prophet
401416364,2017-05,15155.933896322265,14960.128887311086,15356.137262212429,prophet
401416364,2017-06,15238.285018766468,15024.26454859875,15455.52706711243,prophet
402242367,2017-01,30791.17582293498,30733.62521644502,30851.461606886372,prophet
402242367,2017-02,30788.04063839963,30722.394852161313,30847.52846362758,prophet
402242367,2017-03,30785.20885881931,30710.24599274638,30856.398611404056,prophet
402242367,2017-04,30782.073674283958,30690.248834384198,30868.778672887252,prophet
402242367,2017-05,30779.039624733618,30664.690693156972,30886.5494831114,prophet
402242367,2017-06,30775.904440198265,30625.248113841542,30910.7554509983,prophet
405913693,2017-01,2869.2101745107534,1865.9643806444874,3944.7969244397145,prophet
405913693,2017-02,2818.958020251922,1758.634910451805,3827.679103054895,prophet
405913693,2017-03,2773.568977695558,1721.9169740299942,3850.795307595951,prophet
405913693,2017-04,2723.3168234367263,1643.2757045187138,3707.7221656293254,prophet
405913693,2017-05,2674.6857064120504,1683.7791288891735,3747.39230836959,prophet
405913693,2017-06,2624.433552153219,1577.6148873763536,3673.535096642162,prophet
408796250,2017-01,5262.42521418482,5146.4878354618895,5390.740218919439,prophet
408796250,2017-02,5265.047525164028,5149.747392794548,5377.403814784419,prophet
408796250,2017-03,5267.416064112991,5145.842227961565,5388.7800649150395,prophet
408796250,2017-04,5270.038375092199,5152.66027566492,5392.625918754848,prophet
408796250,2017-05,5272.576095394658,5151.435003317546,5399.830280311781,prophet
408796250,2017-06,5275.198406373866,5162.843515328592,5396.1226876107385,prophet
410523603,2017-01,-45090.879877790794,-49509.44283296614,-40353.707992795964,prophet
410523603,2017-02,-45162.49034259254,-49832.43707112109,-40719.8127222206,prophet
410523603,2017-03,-45227.170762413465,-49858.927645827964,-40482.77773847388,prophet
410523603,2017-04,-45298.781227215215,-50055.57137903959,-40963.196629914564,prophet
410523603,2017-05,-45368.08167702335,-49732.29936687525,-40643.59480515888,prophet
410523603,2017-06,-45439.69214182509,-50050.161688848544,-40819.16819259301,prophet
412611736,2017-01,14335.41546022527,13674.619363129126,15043.859573934535,prophet
412611736,2017-02,14288.653143306696,13590.262800048145,14953.066407302189,prophet
412611736,2017-03,14246.416211896372,13553.726614881974,14955.936302219723,prophet
412611736,2017-04,14199.653894977799,13488.262573513544,14848.0536500637,prophet
412611736,2017-05,14154.400039895307,13501.75271560228,14860.919268251804,prophet
